date,nav
20101102,84289848.08212733
20101103,84002883.76458839
20101104,84415505.76076841
20101105,84625306.37645242
20101108,84875356.01962133
20101109,84921075.00545098
20101110,85041997.97747023
20101111,84884218.10815367
20101112,84354688.31249951
20101115,84709216.01654543
20101116,84578769.3816173
20101117,84279281.83429697
20101118,84312868.72169705
20101119,84471792.15945485
20101122,84543717.8839895
20101123,84537819.32004829
20101124,84688265.29991412
20101125,84663508.5868583
20101126,84651740.1256041
20101129,84729998.57481438
20101130,84660691.02468884
20101201,84613494.46806015
20101202,84611599.19197461
20101203,84567388.64605315
20101206,84539137.05820085
20101207,84569791.7087383
20101208,84559015.00913396
20101209,84508548.47720481
20101210,84523837.35784224
20101213,84607306.68105146
20101214,84660175.84354043
20101215,84646420.81226754
20101216,84640363.60360874
20101217,84682508.75119168
20101220,84663970.90144403
20101221,84745717.53605142
20101222,84673435.6101715
20101223,84550670.23744847
20101224,84499612.71351127
20101227,84478876.9752966
20101228,84466277.4042748
20101229,84483273.18019807
20101230,84493095.93601663
20101231,84504118.48309538
20110104,84532414.17504054
20110105,84601926.77577315
20110106,84605037.30222692
20110107,84543672.80852388
20110110,84510254.00471854
20110111,84490713.97135568
20110112,84543071.19107194
20110113,84535266.97561513
20110114,84528129.72601144
20110117,84472740.51380946
20110118,84477744.70246112
20110119,84508328.57283199
20110120,84497846.6657314
20110121,84511896.97577941
20110124,84499899.9457527
20110125,84459617.08928996
20110126,84474969.03560217
20110127,84485239.97026679
20110128,84497872.6588107
20110131,84558577.43749774
20110201,84560900.97747873
20110209,84597096.74975029
20110210,84640402.94289403
20110211,84644410.7069637
20110214,84711454.52373563
20110215,84723924.11103997
20110216,84787990.5380364
20110217,84831206.22081432
20110218,84766832.21243171
20110221,84861201.61632468
20110222,84753071.07468906
20110223,84763068.74625526
20110224,84767508.4740877
20110225,84781297.69434056
20110228,84835906.47148718
20110301,84866834.3088182
20110302,84876573.33157
20110303,84844951.43092638
20110304,84890316.51557966
20110307,84927331.95394567
20110308,84961601.36933371
20110309,84975031.80021065
20110310,84936497.6703032
20110311,84927288.95491393
20110314,84970781.05188099
20110315,84931981.58648051
20110316,84958474.6124777
20110317,84909226.73875752
20110318,84971952.25339098
20110321,84943357.81649768
20110322,84940962.60986075
20110323,84984892.38835794
20110324,85010865.53133732
20110325,85036044.04606645
20110328,85070360.62312493
20110329,85023135.30902696
20110330,85006780.98505163
20110331,84960472.28164327
20110401,85018496.42967816
20110406,85054783.8406891
20110407,85079121.84445688
20110408,85117813.963291
20110411,85119949.36019404
20110412,85079985.15523358
20110413,85184898.17640227
20110414,85176067.44033246
20110415,85251419.31790605
20110418,85314758.11667903
20110419,85226167.40549403
20110420,85220598.64865477
20110421,85294342.97800167
20110422,85252329.87760888
20110425,85179220.16583076
20110426,85072654.40900481
20110427,85067653.68225303
20110428,85012534.76967062
20110429,85039548.69650479
20110503,85076997.97332832
20110504,85067872.9747126
20110505,85081547.38207741
20110506,85101276.08751765
20110509,85131915.88594277
20110510,85125466.33962001
20110511,85136233.03262107
20110512,85113204.39809331
20110513,85129003.24916199
20110516,85154714.07817845
20110517,85096789.2755516
20110518,85112550.5492761
20110519,85108926.07524316
20110520,85091824.55606043
20110523,85037935.16237111
20110524,85044128.14185636
20110525,85051241.24503191
20110526,85040620.0193263
20110527,85015667.39108452
20110530,85012209.0866389
20110531,85018220.42137389
20110601,85021418.45647591
20110602,85025745.82244284
20110603,85032538.01667193
20110607,85051005.23579541
20110608,85057991.018406
20110609,85041543.05237482
20110610,85029677.12153214
20110613,85037556.03506942
20110614,85035632.47173093
20110615,85029809.75850374
20110616,85020852.44295266
20110617,85015047.83886296
20110620,85014829.61927351
20110621,85016903.15089852
20110622,85017236.55155917
20110623,85022763.4679049
20110624,85035460.18398719
20110627,85070306.00089946
20110628,85075080.63889442
20110629,85057225.9081797
20110630,85087240.51470248
20110701,85089357.24347246
20110704,85124929.33574784
20110705,85148217.09174114
20110706,85156951.9686317
20110707,85172201.44439468
20110708,85172333.08015628
20110711,85185184.84101251
20110712,85142577.62925781
20110713,85195850.55047064
20110714,85222606.1190428
20110715,85220521.35290127
20110718,85229379.40415227
20110719,85221861.0886442
20110720,85227974.16484524
20110721,85234073.65656972
20110722,85257252.0523407
20110725,85228819.08540507
20110726,85236547.97207834
20110727,85271261.25960796
20110728,85270567.26733409
20110729,85246240.98422933
20110801,85254466.36071295
20110802,85278120.40103537
20110803,85267084.73058374
20110804,85261978.71524431
20110805,85269778.12495752
20110808,85256895.88511889
20110809,85272572.28363046
20110810,85298341.41322856
20110811,85380300.02175544
20110812,85371336.58567068
20110815,85408132.6297492
20110816,85371443.32968351
20110817,85360880.15902211
20110818,85291113.01975746
20110819,85275397.3170747
20110822,85257069.60909636
20110823,85286181.92667079
20110824,85289430.88152945
20110825,85312882.46237609
20110826,85321720.50544462
20110829,85308658.32295199
20110830,85300821.47246648
20110831,85292698.5908509
20110901,85281752.92861247
20110902,85275735.4060674
20110905,85261878.85341308
20110906,85263233.39751565
20110907,85274012.98003829
20110908,85281817.76320589
20110909,85272061.96804821
20110913,85271224.232276
20110914,85289073.79998556
20110915,85284145.25203848
20110916,85302424.6594943
20110919,85299322.41924198
20110920,85305982.23894094
20110921,85331200.4932277
20110922,85322302.4934708
20110923,85317954.2673801
20110926,85311266.94714494
20110927,85304754.67150094
20110928,85293775.58939582
20110929,85279695.21955332
20110930,85272546.51574455
20111010,85271181.81351261
20111011,85266461.01147227
20111012,85279167.29762767
20111013,85290921.23196425
20111014,85289518.75371028
20111017,85300158.40766087
20111018,85271799.70264739
20111019,85270786.38693167
20111020,85254120.96553554
20111021,85246925.98938888
20111024,85258895.47784898
20111025,85278143.62998831
20111026,85296643.36019671
20111027,85285317.43182234
20111028,85314143.37036628
20111031,85330932.24526381
20111101,85331640.21982345
20111102,85379346.98782381
20111103,85352123.54733543
20111104,85343263.67666401
20111107,85342021.92942333
20111108,85321650.83735883
20111109,85346905.11110282
20111110,85312171.84289348
20111111,85324689.7732512
20111114,85344335.27541092
20111115,85352212.10973331
20111116,85332980.48646188
20111117,85335150.79842877
20111118,85330365.18262649
20111121,85330829.7160686
20111122,85339187.83090743
20111123,85339607.46027902
20111124,85343321.15472238
20111125,85344034.75997816
20111128,85357883.00114295
20111129,85369089.53214678
20111130,85349335.2169373
20111201,85398872.17996275
20111202,85376789.68331236
20111205,85332345.23204288
20111206,85339962.50080457
20111207,85339568.41941959
20111208,85336969.47990397
20111209,85329468.43315393
20111212,85325206.8866742
20111213,85316234.5850825
20111214,85309844.50595453
20111215,85307236.48954019
20111216,85307236.48954019
20111219,85316489.43298262
20111220,85308203.3783291
20111221,85307104.03358248
20111222,85313538.96921432
20111223,85307718.07104936
20111226,85300931.98028818
20111227,85294767.35523868
20111228,85294592.01496688
20111229,85296076.86575383
20111230,85296670.8060686
20120104,85295779.89559644
20120105,85293107.16417992
20120106,85294295.04480949
20120109,85298618.74093813
20120110,85303875.7556892
20120111,85303092.556012
20120112,85302534.28246006
20120113,85296334.85969013
20120116,85290203.07708928
20120117,85307208.70964995
20120118,85297499.61660817
20120119,85303592.99128786
20120120,85310095.8591223
20120130,85302127.2555823
20120131,85305878.38358787
20120201,85298608.39281747
20120202,85311751.27726597
20120203,85317485.7874018
20120206,85309600.6175859
20120207,85301204.79827762
20120208,85321270.48846802
20120209,85321447.84875685
20120210,85324053.31237128
20120213,85326340.24241294
20120214,85325309.92699741
20120215,85334425.27128777
20120216,85334844.68219249
20120217,85333047.6231205
20120220,85335242.2670301
20120221,85356201.81673595
20120222,85387111.94403356
20120223,85392894.36919147
20120224,85464727.67528035
20120227,85489542.84566657
20120228,85513868.1052742
20120229,85461714.48661901
20120301,85483168.04064338
20120302,85582592.72007675
20120305,85603621.43186797
20120306,85614799.46598808
20120307,85608826.17658125
20120308,85680867.89155486
20120309,85745000.2682355
20120312,85760966.662044
20120313,85850670.97454454
20120314,85629492.66493905
20120315,85703853.8275639
20120316,85809136.31794676
20120319,85857148.67940813
20120320,85716497.49071564
20120321,85779907.30365315
20120322,85694946.16431145
20120323,85604701.4217136
20120326,85605225.79067087
20120327,85598630.54630758
20120328,85564609.5511465
20120329,85555483.88673095
20120330,85556150.32041487
20120405,85588861.32790928
20120406,85588690.67059912
20120409,85577675.44855201
20120410,85616754.2233462
20120411,85629448.07957138
20120412,85698575.94303362
20120413,85699338.34905048
20120416,85777492.9606614
20120417,85622054.35896628
20120418,85763825.13292883
20120419,85747206.38612303
20120420,85851318.85986368
20120423,85834652.89998621
20120424,85874246.16693956
20120425,85993871.7700839
20120426,85979810.60165434
20120427,85898985.05780046
20120502,85991400.10551289
20120503,86026176.60072394
20120504,86107315.80122057
20120507,86212591.93447277
20120508,86212050.16437665
20120509,86065882.90245089
20120510,86144934.07999563
20120511,86062230.14113346
20120514,86017554.34479827
20120515,86068349.19320336
20120516,86027251.68045314
20120517,86064626.69320098
20120518,86043687.8320474
20120521,86053372.96947739
20120522,86075619.88786799
20120523,86127278.66837846
20120524,86101791.98269856
20120525,86070889.05476473
20120528,86147700.01210542
20120529,86202867.12815177
20120530,86239081.12188879
20120531,86224526.83483581
20120601,86225156.51066293
20120604,86053451.62124982
20120605,86068061.79402916
20120606,86074736.6842269
20120607,86050612.57011847
20120608,86046610.11461914
20120611,86113155.86505863
20120612,86149561.4947789
20120613,86286228.68452658
20120614,86257348.84185392
20120615,86245519.28037661
20120618,86301780.71406454
20120619,86254356.38479243
20120620,86207148.11627322
20120621,86193139.45827788
20120625,86157940.90529256
20120626,86135390.94359156
20120627,86165708.62412256
20120628,86168396.5441898
20120629,86200803.6220392
20120702,86267858.14899334
20120703,86282001.40541342
20120704,86258894.10550368
20120705,86248582.84802495
20120706,86311573.30437395
20120709,86263106.30584589
20120710,86239045.94217849
20120711,86282581.57599148
20120712,86313807.752191
20120713,86329383.0744528
20120716,86257443.91368566
20120717,86257543.83861095
20120718,86260429.87682444
20120719,86267963.07246394
20120720,86257192.84965211
20120723,86250398.99581735
20120724,86243624.38963456
20120725,86247969.9752469
20120726,86232660.76401389
20120727,86240337.28471458
20120730,86219850.26536337
20120731,86216532.58236898
20120801,86220800.55653925
20120802,86218411.86174439
20120803,86223445.31082045
20120806,86254121.45739712
20120807,86273729.89358824
20120808,86250592.51520243
20120809,86314350.30950044
20120810,86316267.84047368
20120813,86275592.31700112
20120814,86285035.08631682
20120815,86279231.57690266
20120816,86256800.3285789
20120817,86247558.49860753
20120820,86262319.13595377
20120821,86305124.08700387
20120822,86290310.41745704
20120823,86286409.93656157
20120824,86254601.01234765
20120827,86250056.16289298
20120828,86247516.01137637
20120829,86252112.11083458
20120830,86241436.56347416
20120831,86243658.69196625
20120903,86260100.70938681
20120904,86252790.93193969
20120905,86267393.53376842
20120906,86275929.96630505
20120907,86310952.10790753
20120910,86346147.0069717
20120911,86337149.74133092
20120912,86350603.22933511
20120913,86328523.85664147
20120914,86332671.09035715
20120917,86255745.77361476
20120918,86249753.25156185
20120919,86270278.59327345
20120920,86240046.25706245
20120921,86239667.29244955
20120924,86241365.97906421
20120925,86231698.43882935
20120926,86225233.45127621
20120927,86244024.31371522
20120928,86265763.77684407
20121008,86257347.68127486
20121009,86297443.47816989
20121010,86301818.62960403
20121011,86274423.26589933
20121012,86278998.94240268
20121015,86290685.9351341
20121016,86292439.9431146
20121017,86293444.35864347
20121018,86309198.87295216
20121019,86290606.65030728
20121022,86322264.0912459
20121023,86275626.5899353
20121024,86277675.80886732
20121025,86267285.88718513
20121026,86257961.05805911
20121029,86258248.46653023
20121030,86248827.3953949
20121031,86267573.5917712
20121101,86280631.35365964
20121102,86305631.89905687
20121105,86295069.91075249
20121106,86277061.06450006
20121107,86253636.19536711
20121108,86212900.26755595
20121109,86231780.06907223
20121112,86249137.98358183
20121113,86196474.01543199
20121114,86193272.73364732
20121115,86176310.94308685
20121116,86179889.0834248
20121119,86189806.33383183
20121120,86180374.62333119
20121121,86211037.6665242
20121122,86203510.03720443
20121123,86204574.99316952
20121126,86193940.76635149
20121127,86175932.35095572
20121128,86174500.37035806
20121129,86176002.6230364
20121130,86187144.02713293
20121203,86193690.01721762
20121204,86215568.64837168
20121205,86279084.41914694
20121206,86301848.27943575
20121207,86355236.68858756
20121210,86396731.39413099
20121211,86357289.62395577
20121212,86373351.7648798
20121213,86361972.44498856
20121214,86560907.15832464
20121217,86536940.34668791
20121218,86502089.57268764
20121219,86499194.52212363
20121220,86530645.35452802
20121221,86524592.13355578
20121224,86560251.73431617
20121225,86691766.76063007
20121226,86730410.6234239
20121227,86716941.80238917
20121228,86792707.40075861
20121231,86905428.26764263
20130104,86919731.30274162
20130107,86956557.80191705
20130108,86940944.03131466
20130109,86929911.6899769
20130110,86958919.37827346
20130111,86879610.84367955
20130114,87001120.28862984
20130115,87056400.91429463
20130116,87105989.43445192
20130117,87050368.27012597
20130118,87141930.71523458
20130121,87214260.2486739
20130122,87170844.42846559
20130123,87195225.2601287
20130124,87139862.60706452
20130125,87135330.01882106
20130128,87247580.87972195
20130129,87298031.10771774
20130130,87357000.35069603
20130131,87338873.0369556
20130201,87481718.36706075
20130204,87517734.13940158
20130205,87606264.88004155
20130206,87646601.74443565
20130207,87631738.63005185
20130208,87774798.59306397
20130218,87702035.8428148
20130219,87506962.33478047
20130220,87777112.57205403
20130221,87585098.22450034
20130222,87503109.55197047
20130225,87604419.07297552
20130226,87521585.4637128
20130227,87504723.23689942
20130228,87660493.36674395
20130301,87824436.08648211
20130304,87681594.46588358
20130305,87870789.12633522
20130306,87989410.04396088
20130307,87866863.9329859
20130308,87738175.63555676
20130311,87772585.63952859
20130312,87661830.80227554
20130313,87613950.4487603
20130314,87649313.12428346
20130315,87665374.3734927
20130318,87649707.59582828
20130319,87678482.51778853
20130320,87741226.558895
20130321,87808176.56176639
20130322,87831450.1138381
20130325,87832790.16588339
20130326,87841423.90920508
20130327,87843155.0638794
20130328,87723830.63531058
20130329,87723181.92973459
20130401,87721336.92997886
20130402,87648412.7068077
20130403,87663774.84806217
20130408,87687598.02119875
20130409,87674858.32840633
20130410,87667746.70220554
20130411,87661196.82560453
20130412,87634247.07558972
20130415,87621392.82116224
20130416,87638777.01941225
20130417,87671642.87985548
20130418,87675150.25706096
20130419,87708875.2879042
20130422,87764212.3102801
20130423,87683782.44273046
20130424,87786518.53441922
20130425,87733098.89050414
20130426,87685707.51161453
20130502,87746668.77953097
20130503,87822570.38573776
20130506,87871665.61889435
20130507,87865069.52613294
20130508,87931402.0714451
20130509,87998316.30003418
20130510,88016949.36845705
20130513,88056547.37705721
20130514,87998907.28664607
20130515,88093209.43434337
20130516,88154912.98032504
20130517,88266191.84954317
20130520,88372339.09763044
20130521,88486512.89669967
20130522,88404975.30449894
20130523,88342108.39998627
20130524,88454719.77027376
20130527,88556947.67894964
20130528,88615135.14433694
20130529,88706704.88540857
20130530,88751497.47976582
20130531,88637294.62219441
20130603,88631675.09586109
20130604,88538181.53121884
20130605,88562547.85149193
20130606,88514701.6428551
20130607,88488957.59183301
20130613,88458374.8639673
20130614,88489592.7607334
20130617,88504768.28566392
20130618,88512585.55644698
20130619,88509264.38869
20130620,88473192.91349933
20130621,88488926.70755947
20130624,88477770.79559846
20130625,88469900.77246322
20130626,88483883.87802994
20130627,88466840.4629027
20130628,88459965.66004989
20130701,88522150.41890112
20130702,88556704.04809186
20130703,88631988.10666472
20130704,88606769.20644563
20130705,88537817.92122121
20130708,88496980.12343632
20130709,88531044.2905329
20130710,88582117.08657055
20130711,88640777.03791578
20130712,88670558.57297084
20130715,88806699.90801889
20130716,88872762.91086298
20130717,88766088.2671659
20130718,88838115.57258365
20130719,88790968.77544428
20130722,88906171.10630876
20130723,89016044.88671751
20130724,89149172.5226196
20130725,88989048.69335504
20130726,89007078.65035972
20130729,88910497.06438273
20130730,88856188.40722944
20130731,88889314.67458422
20130801,88969958.5620333
20130802,88957868.59514704
20130805,89040041.15492257
20130806,89124794.99712843
20130807,89109736.28468089
20130808,89147573.1592488
20130809,89155142.61003956
20130812,89179896.8557489
20130813,89190076.5094447
20130814,89165928.05494039
20130815,89104547.86233816
20130816,89037912.8085556
20130819,89125174.10021079
20130820,89132827.61970031
20130821,89144993.09987561
20130822,89166935.95461985
20130823,89181622.02265063
20130826,89273510.09787813
20130827,89335196.38595448
20130828,89321492.72666726
20130829,89315812.75338042
20130830,89311942.71689168
20130902,89298987.12313277
20130903,89387750.10068105
20130904,89455898.80366352
20130905,89452949.25515442
20130906,89578942.96215571
20130909,89688742.39090689
20130910,89858657.93028769
20130911,89822928.75320661
20130912,89922592.07161708
20130913,89920833.98922557
20130916,89902179.51244916
20130917,89751038.54573593
20130918,89839823.54078554
20130923,90056081.04033646
20130924,90175681.38333565
20130925,90243050.23555617
20130926,90043972.08078746
20130927,90126031.99169986
20130930,90294249.40984681
20131008,90393377.28891018
20131009,90511931.98616382
20131010,90487233.17950042
20131011,90741450.14720707
20131014,90935139.3694107
20131015,91009172.31269419
20131016,90698547.5554211
20131017,90713667.95991805
20131018,90733721.38176727
20131021,91145409.29741448
20131022,91078905.17396262
20131023,90802773.16088341
20131024,90733653.16611584
20131025,90672025.24377342
20131028,90713307.60333744
20131029,90716011.15670738
20131030,90786167.4152179
20131031,90695769.847242
20131101,90685987.99828036
20131104,90700356.74129114
20131105,90733713.52865852
20131106,90691152.57695842
20131107,90661144.7645638
20131108,90657217.17008597
20131111,90670451.49678607
20131112,90673758.2192449
20131113,90638950.77387857
20131114,90664983.09620668
20131115,90698256.79594897
20131118,90775153.3614905
20131119,90764823.44672008
20131120,90843403.4531225
20131121,90860736.76837268
20131122,90821105.9448033
20131125,90822014.58755893
20131126,90818757.47700039
20131127,90911562.38420925
20131128,90912037.58570415
20131129,90960671.06620768
20131202,90782935.20001292
20131203,90915099.51201414
20131204,91022332.4018416
20131205,91021913.06192453
20131206,90982166.13781507
20131209,91050099.61201584
20131210,91078334.54092659
20131211,91027148.60165404
20131212,91025214.55220594
20131213,91044461.85054442
20131216,90986645.90257797
20131217,90968571.34620556
20131218,90963371.97573371
20131219,90946892.67735472
20131220,90938971.62397306
20131223,90965591.63326299
20131224,90962140.9950136
20131225,90968704.39620475
20131226,90952026.98915642
20131227,90975367.385082
20131230,90972137.36812495
20131231,90970939.13704912
20140102,91008090.37771042
20140103,91040020.86375667
20140106,91005038.68546888
20140107,91050207.6600351
20140108,91088614.88263617
20140109,91038620.74083291
20140110,91001899.20252392
20140113,91046420.41088825
20140114,91110318.8902608
20140115,91142717.48128548
20140116,91130320.38010366
20140117,91120810.7754485
20140120,91086007.38782035
20140121,91180554.32025494
20140122,91244083.51767476
20140123,91304278.60391346
20140124,91380290.87612608
20140127,91397941.27519742
20140128,91392352.31198312
20140129,91464161.96407895
20140130,91448996.62489206
20140207,91546905.53959332
20140210,91675645.75547525
20140211,91625030.42784011
20140212,91669808.08382428
20140213,91553833.37356922
20140214,91653424.329533
20140217,91767956.3877641
20140218,91769067.93950532
20140219,91744354.21062498
20140220,91679873.34861892
20140221,91658804.45886539
20140224,91733283.29924203
20140225,91670961.8392598
20140226,91696066.67052935
20140227,91672059.64473748
20140228,91700476.74856006
20140303,91736536.59530635
20140304,91731906.98068382
20140305,91729862.4999379
20140306,91727832.55485302
20140307,91717182.22898778
20140310,91648656.75479165
20140311,91662659.473083
20140312,91652721.66579525
20140313,91662000.6655115
20140314,91676640.39706048
20140317,91705135.95835283
20140318,91724139.16614638
20140319,91736763.37659349
20140320,91682839.37341872
20140321,91732022.28332658
20140324,91769172.3366005
20140325,91759361.74967533
20140326,91755102.91351658
20140327,91732071.6323355
20140328,91695679.2955884
20140331,91667994.70987679
20140401,91716044.7938064
20140402,91749490.5464265
20140403,91728284.12215282
20140404,91762694.55474181
20140408,91792449.19667713
20140409,91825036.07832001
20140410,91836169.32796761
20140411,91829419.59172443
20140414,91873836.92840038
20140415,91819125.18787643
20140416,91821760.07453096
20140417,91815353.71404618
20140418,91838320.624946
20140421,91790022.65393563
20140422,91796873.54140626
20140423,91785085.15789096
20140424,91773092.07505527
20140425,91757977.97170354
20140428,91764330.04295562
20140429,91761134.22787213
20140430,91767848.97665998
20140505,91790714.50173044
20140506,91785871.666026
20140507,91779051.44381802
20140508,91785096.67102784
20140509,91779591.14890142
20140512,91885391.00716668
20140513,91874892.52976209
20140514,91852644.33390541
20140515,91774231.72463663
20140516,91792935.5350403
20140519,91775832.11973043
20140520,91762765.8036866
20140521,91804341.2872679
20140522,91782279.46359952
20140523,91805239.09354578
20140526,91824055.5478702
20140527,91815627.29596071
20140528,91847912.7191485
20140529,91828043.59504433
20140530,91839082.41166188
20140603,91835262.77485932
20140604,91809768.81637785
20140605,91823523.36419722
20140606,91809711.09432466
20140609,91815107.71340983
20140610,91835122.01218018
20140611,91851645.20350097
20140612,91863232.41619675
20140613,91889388.92365047
20140616,91926608.25873578
20140617,91879805.95326683
20140618,91889093.07487991
20140619,91833733.19921403
20140620,91863481.21656193
20140623,91896432.4541362
20140624,91935612.2192449
20140625,91911806.42606434
20140626,91971958.2209667
20140627,92020357.27807184
20140630,92104165.00466882
20140701,92133768.49178518
20140702,92159731.6774408
20140703,92208529.88123149
20140704,92177048.84987573
20140707,92239118.30314957
20140708,92322701.81115215
20140709,92226688.41517279
20140710,92284413.9558483
20140711,92367692.14221974
20140714,92449993.74022637
20140715,92483761.07616639
20140716,92423535.16287495
20140717,92371757.33155023
20140718,92422372.0355524
20140721,92422580.79829186
20140722,92554636.72448272
20140723,92562597.511287
20140724,92639675.2472358
20140725,92770325.00146984
20140728,93024952.74837366
20140729,93133872.00102751
20140730,93097734.76998141
20140731,93298000.40300104
20140801,93131056.86635913
20140804,93414575.0143091
20140805,93444206.73812518
20140806,93505980.28454532
20140807,93320612.96491806
20140808,93399148.28159189
20140811,93595934.51867272
20140812,93637469.66007374
20140813,93643145.23901625
20140814,93562842.23469104
20140815,93685360.05975981
20140818,93824767.58378817
20140819,93852245.70788735
20140820,93828093.84235366
20140821,93852476.20169887
20140822,93928413.23374517
20140825,93882226.3749894
20140826,93772935.83272636
20140827,93804928.9414025
20140828,93764736.2831542
20140829,93802452.54079165
20140901,93887564.64896154
20140902,93997014.24638182
20140903,94065264.41891664
20140904,94178609.83383372
20140905,94260134.66411884
20140909,94403941.67325093
20140910,94469423.15939353
20140911,94406215.30553782
20140912,94587343.6729687
20140915,94736310.79824904
20140916,94288000.86262621
20140917,94461097.32038859
20140918,94537409.85116751
20140919,94624405.17551878
20140922,94498291.90340689
20140923,94605791.14996439
20140924,94725860.716323
20140925,94696588.60060348
20140926,94751348.58646744
20140929,94883786.08228393
20140930,94935382.15611373
20141008,95113443.8142155
20141009,95175642.55637677
20141010,95138646.744902
20141013,95226075.02729027
20141014,95178679.31752576
20141015,95268353.33206931
20141016,95065419.79745358
20141017,95036094.24491403
20141020,95177022.51285663
20141021,95067937.44695808
20141022,94981912.73964468
20141023,94940275.15449595
20141024,94958749.71221726
20141027,94980272.50824921
20141028,95060688.51667531
20141029,95123043.4028894
20141030,95167685.40096234
20141031,95184070.62641229
20141103,95298077.6272275
20141104,95307343.54052693
20141105,95285355.64730807
20141106,95344147.27049258
20141107,95286414.50788818
20141110,95576559.26196721
20141111,95404083.22470392
20141112,95595138.37268852
20141113,95580450.08287464
20141114,95468521.47838365
20141117,95484082.76904526
20141118,95489893.78357631
20141119,95502952.40960082
20141120,95492310.36493921
20141121,95611911.30386856
20141124,95802515.8152033
20141125,95966613.04421765
20141126,96089598.60641786
20141127,96320121.11105496
20141128,96481533.04634437
20141201,96493026.38967724
20141202,96921144.64473665
20141203,97195949.2076973
20141204,97931952.28292133
20141205,97668205.40069555
20141208,98327657.92817755
20141209,97434551.80292824
20141210,98038642.12541951
20141211,98180806.08476233
20141212,98229421.86291292
20141215,98460103.07560197
20141216,98744472.80590971
20141217,98804290.32240508
20141218,98776130.50635996
20141219,98983079.51408234
20141222,98787152.48179434
20141223,98560411.13430557
20141224,98489945.90954822
20141225,98703026.30525553
20141226,98790291.45458633
20141229,98848361.2605565
20141230,98749020.82771799
20141231,98855152.39561674
20150105,99056391.50433172
20150106,99009486.44826844
20150107,99079486.76501952
20150108,98969820.38187458
20150109,98849779.94337468
20150112,98840480.99095663
20150113,98892332.45709746
20150114,98808628.09731644
20150115,98874193.86845882
20150116,98971167.35049073
20150119,98777126.83712661
20150120,98993217.45057717
20150121,99137630.2019302
20150122,99232603.07906203
20150123,99136350.4271994
20150126,99348223.17293201
20150127,99355866.18996263
20150128,99255804.18444206
20150129,99154525.37307256
20150130,99072766.22767296
20150202,99044630.64317015
20150203,99163047.55170569
20150204,99144528.37112589
20150205,99147214.60774213
20150206,99071926.09445153
20150209,99035079.15431508
20150210,99065533.44977796
20150211,99138114.6690909
20150212,99155718.47707225
20150213,99211840.00963259
20150216,99398134.0849548
20150217,99476510.70236501
20150225,99454484.01124483
20150226,99547101.55001728
20150227,99667608.46680143
20150302,99896031.74615814
20150303,99792050.91923466
20150304,100016281.17274834
20150305,100020672.65627816
20150306,99839984.33487403
20150309,99967132.6464302
20150310,100066611.80066375
20150311,100015003.26910558
20150312,100047539.02203588
20150313,100161799.10548261
20150316,100512094.32988665
20150317,100686445.2393451
20150318,101016416.55024865
20150319,101099150.57748844
20150320,101298022.60628669
20150323,101798016.84635456
20150324,101972894.04931365
20150325,102174125.38491286
20150326,101970592.10982297
20150327,102217628.09583047
20150330,102488288.32157142
20150331,102516078.65546162
20150401,103024476.04990946
20150402,103368431.58855912
20150403,103769622.49746147
20150407,104261340.05777934
20150408,104187257.95002598
20150409,104107771.8713883
20150410,104634111.63829508
20150413,105030842.84127496
20150414,104944658.50331213
20150415,104301530.53699274
20150416,104492295.5450071
20150417,104629613.96648754
20150420,104552312.02364512
20150421,104782528.81957251
20150422,105047542.19369176
20150423,105239291.20240054
20150424,105331931.2744401
20150427,105536183.93943577
20150428,105141140.52898678
20150429,105435556.15901206
20150430,105461723.9767269
20150504,105580242.60030872
20150505,105161605.82764105
20150506,105132696.66512713
20150507,105031971.51506507
20150508,105173300.60966338
20150511,105426015.49317296
20150512,105618781.32427251
20150513,105740674.69253755
20150514,105767906.50104704
20150515,105767480.79520273
20150518,106021412.50571875
20150519,106285054.53903079
20150520,106552225.26773344
20150521,107272194.57292266
20150522,107625377.74819654
20150525,108706135.8932314
20150526,109894210.70589119
20150527,110405167.45087877
20150528,107920254.92793812
20150529,108370463.04352462
20150601,110150506.73356411
20150602,111377398.5271701
20150603,111374162.26886047
20150604,111503473.5959191
20150605,112158077.83178645
20150608,112100125.44561347
20150609,112077983.05611233
20150610,112488702.13139747
20150611,113064576.45262189
20150612,113690896.97548099
20150615,113518428.66439036
20150616,112589590.49915472
20150617,113050844.55538163
20150618,112744427.74872091
20150619,112160850.55417639
20150623,112221154.36120263
20150624,112390863.19077908
20150625,112371126.64930011
20150626,112119901.19119292
20150629,112159755.14558204
20150630,112144314.01389968
20150701,112074682.86193049
20150702,111978463.44393834
20150703,111946965.4860791
20150706,111926863.39558151
20150707,111956005.46893331
20150708,111949555.94688162
20150709,111977890.38593158
20150710,111999512.75927854
20150713,111998316.56360936
20150714,112000793.74655512
20150715,111991539.89426011
20150716,111997075.32458147
20150717,112006844.05756801
20150720,111990956.14707658
20150721,111996748.99122146
20150722,112003499.55545457
20150723,112022913.84722416
20150724,111969187.31463128
20150727,111901802.2309128
20150728,111904216.82703745
20150729,111908938.52351567
20150730,111898044.98322228
20150731,111869725.36477166
20150803,111841636.64844635
20150804,111846409.246958
20150805,111852744.35679601
20150806,111839512.24915431
20150807,111841495.5645621
20150810,111852337.9051195
20150811,111857091.13488327
20150812,111857368.57836159
20150813,111878091.55008675
20150814,111894028.55472805
20150817,111917796.21775828
