trade_date,nav_gross,nav_net,nav_hold
20150423,1476126.6083714438,1456040.7569612763,1574635.0691617455
20150424,1490251.3943053214,1469973.3450512432,1589702.4645665505
20150427,1474685.3036843133,1454619.0642990347,1573097.5798347243
20150428,1429140.0755709936,1409693.5761722026,1524512.9171008633
20150429,1440036.3390056991,1420441.5726987484,1536136.3364131413
20150430,1454161.1249395767,1434374.1607887154,1551203.7318179463
20150504,1469957.8243105258,1449955.9123668827,1568054.6148420959
20150505,1389129.4574562544,1370227.3878683778,1481832.2133827626
20150506,1399103.2858911967,1380065.5010910893,1492471.6395257474
20150507,1412075.02807537,1392860.7350512631,1506309.0434689356
20150508,1465345.6493117085,1445406.4958477097,1563134.6489956288
20150511,1484197.9146193739,1464002.2358698286,1583245.0093930624
20150512,1466786.953998839,1446828.188509951,1564672.1383226498
20150513,1478202.0871209113,1458087.9943949038,1576849.0537926552
20150514,1449433.6455657892,1429711.0088565634,1546160.7668253179
20150515,1413458.6805750153,1394225.560007015,1507785.0332228758
20150518,1390224.8490184734,1371307.8742916815,1483000.7052712983
20150519,1441535.2958803147,1421920.1330674796,1537735.325313243
20150520,1464077.3011870338,1444155.406304937,1561781.6583878503
20150521,1490827.9161801734,1470542.0221161395,1590317.4602973585
20150522,1590393.24396714,1568752.5512237842,1696527.223007964
20150525,1653637.6936384207,1631136.425242942,1763992.254677642
20150526,1646200.561452828,1623800.4911057758,1756058.809750214
20150527,1596389.0714656021,1574666.7926987086,1702923.1786083707
20150528,1505356.267426448,1484872.6841515345,1605815.3527137297
20150529,1521037.6624224263,1500340.700316722,1622543.2365917172
20150601,1565026.2814736452,1543730.7603683332,1669467.4108523957
20150602,1537122.6227308013,1516206.7904273376,1639701.6174812708
20150603,1515041.834923964,1494426.4588417974,1616147.2809913103
20150604,1488637.1330557354,1468381.0492695326,1587980.4765202869
20150605,1463443.1271246965,1443529.8615335508,1561105.1630839612
20150608,1525707.4896087286,1504946.9845423845,1627524.7020112649
20150609,1493364.612429523,1473044.2012016848,1593023.4415129155
20150610,1505010.3543015367,1484531.4779125964,1605446.3552752447
20150611,1499302.7877405002,1478901.5749701199,1599357.8975402417
20150612,1533548.1871067178,1512680.9926249785,1635888.6439502588
20150615,1504087.919301773,1483621.5946087616,1604462.362105951
20150616,1464077.3011870338,1444155.406304937,1561781.6583878503
20150617,1470649.6505603483,1450638.3248447585,1568792.609719066
20150618,1406540.4180767895,1387401.4352282556,1500405.0844531755
20150619,1356613.6237145932,1338154.0014082093,1447146.4541651707
20150623,1454276.4293145475,1434487.8962016948,1551326.7309641081
20150624,1505932.7893012997,1485441.3612164308,1606430.348444538
20150625,1451624.4286902274,1431871.9817031703,1548497.7506023897
20150626,1397777.2855790367,1378757.543841827,1491057.149344888
20150629,1431907.380570284,1409881.9942153369,1516825.4704657586
20150630,1431907.380570284,1409881.9942153369,1584536.50042776
20150701,1431907.380570284,1409881.9942153369,1583552.5072584667
20150702,1431907.380570284,1409881.9942153369,1600833.8872941819
20150703,1431907.380570284,1409881.9942153369,1536320.8351323842
20150706,1431907.380570284,1409881.9942153369,1562335.154545578
20150707,1431907.380570284,1409881.9942153369,1501696.5754878728
20150708,1431907.380570284,1409881.9942153369,1456678.8879927006
20150709,1431907.380570284,1409881.9942153369,1586319.9880471043
20150710,1431907.380570284,1409881.9942153369,1633367.1614539442
20150713,1431907.380570284,1409881.9942153369,1585151.4961585684
20150714,1431907.380570284,1409881.9942153369,1531646.8675782406
20150715,1431907.380570284,1409881.9942153369,1545238.2732291054
20150716,1431907.380570284,1409881.9942153369,1547267.759140773
20150717,1431907.380570284,1409881.9942153369,1571762.9437117775
20150720,1431907.380570284,1409881.9942153369,1549868.8346355874
20150721,1431907.380570284,1409881.9942153369,1526115.7917699092
20150722,1431907.380570284,1409881.9942153369,1494927.0137462798
20150723,1431907.380570284,1409881.9942153369,1511519.719052449
20150724,1431907.380570284,1409881.9942153369,1509247.6888652975
20150727,1431907.380570284,1409881.9942153369,1387453.1009540383
20150728,1431907.380570284,1409881.9942153369,1417127.1921862331
20150729,1431907.380570284,1409881.9942153369,1430277.4275118695
20150730,1431907.380570284,1409881.9942153369,1418022.2343811716
20150731,1431907.380570284,1409881.9942153369,1424012.1321472991
20150803,1431907.380570284,1409881.9942153369,1442808.0182410094
20150804,1431907.380570284,1409881.9942153369,1459400.7235471788
20150805,1431907.380570284,1409881.9942153369,1426490.710533283
20150806,1431907.380570284,1409881.9942153369,1411137.2944201056
20150807,1431907.380570284,1409881.9942153369,1424700.6261434057
20150810,1431907.380570284,1409881.9942153369,1461672.7537343309
20150811,1431907.380570284,1409881.9942153369,1451001.0967946781
20150812,1431907.380570284,1409881.9942153369,1442188.3736445135
20150813,1431907.380570284,1409881.9942153369,1442463.7712429562
20150814,1431907.380570284,1409881.9942153369,1445699.6930246572
20150817,1431907.380570284,1409881.9942153369,1419812.3187710487
20150818,1431907.380570284,1409881.9942153369,1384286.0285719477
20150819,1431907.380570284,1409881.9942153369,1388141.5949501449
20150820,1431907.380570284,1409881.9942153369,1343045.2382051619
20150821,1431907.380570284,1409881.9942153369,1282870.8629454444
20150824,1431907.380570284,1409881.9942153369,1167961.2149952513
20150825,1431907.380570284,1409881.9942153369,1215811.5477246605
20150826,1431907.380570284,1409881.9942153369,1266002.7600408325
20150827,1431907.380570284,1409881.9942153369,1356815.1181272941
20150828,1431907.380570284,1409881.9942153369,1326383.683499382
20150831,1431907.380570284,1409881.9942153369,1345110.7201934818
20150901,1431907.380570284,1409881.9942153369,1338225.7802324158
20150902,1431907.380570284,1409881.9942153369,1339878.1658230717
20150907,1431907.380570284,1409881.9942153369,1299257.0200527816
20150908,1431907.380570284,1409881.9942153369,1303456.8334290318
20150909,1431907.380570284,1409881.9942153369,1320944.5809301399
20150910,1431907.380570284,1409881.9942153369,1330239.249877579
20150911,1431907.380570284,1409881.9942153369,1328173.7678892592
20150914,1431907.380570284,1409881.9942153369,1394406.890314715
20150915,1431907.380570284,1409881.9942153369,1390757.87213535
20150916,1431907.380570284,1409881.9942153369,1408314.4690360685
20150917,1431907.380570284,1409881.9942153369,1363218.1122910858
20150918,1431907.380570284,1409881.9942153369,1373063.5764354102
20150921,1431907.380570284,1409881.9942153369,1372168.5342404717
20150922,1431907.380570284,1409881.9942153369,1371961.9860416397
20150923,1431907.380570284,1409881.9942153369,1340635.5092187887
20150924,1431907.380570284,1409881.9942153369,1335678.3524468213
20150925,1431907.380570284,1409881.9942153369,1331960.4848678457
20150928,1431907.380570284,1409881.9942153369,1317639.8097488282
20150929,1431907.380570284,1409881.9942153369,1309309.032395938
20150930,1431907.380570284,1409881.9942153369,1310272.9239904874
20151008,1431907.380570284,1409881.9942153369,1359913.341109774
20151009,1431907.380570284,1409881.9942153369,1355988.925331966
20151012,1431907.380570284,1409881.9942153369,1363837.7568875814
20151013,1431907.380570284,1409881.9942153369,1368312.9678622745
20151014,1431907.380570284,1409881.9942153369,1362047.6724977044
20151015,1431907.380570284,1409881.9942153369,1376919.1428136071
20151016,1431907.380570284,1409881.9942153369,1382082.8477844067
20151019,1431907.380570284,1409881.9942153369,1395715.0289073174
20151020,1431907.380570284,1409881.9942153369,1390551.323936518
20151021,1431907.380570284,1409881.9942153369,1379122.323601148
20151022,1431907.380570284,1409881.9942153369,1394406.890314715
20151023,1431907.380570284,1409881.9942153369,1452584.6329857232
20151026,1431907.380570284,1409881.9942153369,1499057.9777229195
20151027,1431907.380570284,1409881.9942153369,1481983.3266194756
20151028,1431907.380570284,1409881.9942153369,1462636.6453288798
20151029,1431907.380570284,1409881.9942153369,1466492.2117070768
20151030,1431907.380570284,1409881.9942153369,1472413.2600735938
20151102,1431907.380570284,1409881.9942153369,1463462.838124208
20151103,1431907.380570284,1409881.9942153369,1443840.7592351695
20151104,1431907.380570284,1409881.9942153369,1480124.3928299877
20151105,1431907.380570284,1409881.9942153369,1491002.5979684722
20151106,1431907.380570284,1409881.9942153369,1503808.586296055
20151109,1431907.380570284,1409881.9942153369,1520401.2916022243
20151110,1447398.01496009,1423283.658230143,1531072.9485418769
20151111,1432883.6810570366,1409011.1402075994,1515719.5324286995
20151112,1431972.4672694008,1408115.1076860046,1514755.64083415
20151113,1400079.9847021538,1376753.969430192,1481019.4350249264
20151116,1391423.4537196152,1368241.6604750424,1471862.4648767086
20151117,1395198.4822683914,1371953.795207363,1475855.7300541268
20151118,1397151.0832418962,1373873.8648964944,1477921.2120424465
20151119,1399559.2911092192,1376241.9508464234,1480468.639828041
20151120,1391032.933524914,1367857.6465372161,1471449.3684790444
20151123,1383873.3966220627,1360817.3910104008,1463875.9345218719
20151124,1377820.3336041975,1354865.1749740937,1457472.9403580804
20151125,1386216.5177902686,1363121.4746373584,1466354.5129078554
20151126,1385305.304002633,1362225.442115764,1465390.6213133063
20151127,1352111.0874530494,1329584.2574005302,1430277.4275118695
20151130,1394873.0487728072,1371633.783592508,1475511.4830560735
20151201,1391553.627117849,1368369.6651209847,1472000.16367593
20151202,1442191.0790307436,1418163.4723924592,1525564.996573024
20151203,1433209.1145526206,1409331.1518224545,1516063.7794267526
20151204,1401381.7186844903,1378034.0158896125,1482396.4230171395
20151207,1396174.782755144,1372913.8300519288,1476888.4710482867
20151208,1379447.5010821184,1356465.2330483699,1459194.1753483468
20151209,1395914.4359586765,1372657.8207600445,1476613.073449844
20151210,1386086.3443920352,1362993.4699914167,1466216.8141086344
20151211,1375997.9060289264,1353073.1099309043,1455545.1571689819
20151214,1393506.2280913536,1370289.7348101158,1474065.6456642495
20151215,1396174.782755144,1372913.8300519288,1476888.4710482867
20151216,1392269.580808134,1369073.690673666,1472757.507071647
20151217,1404961.4871359162,1381554.1436530203,1486183.139995726
20151218,1411600.3304458328,1388082.3805960668,1493205.7787560134
20151221,1477663.3300494163,1453044.7384116796,1563087.919360834
20151222,1464645.9902260501,1440244.2738174703,1549318.039438702
20151223,1451433.3903053335,1427251.8022543478,1535341.6113177377
20151224,1463018.8227481293,1438644.215743194,1547596.8044484353
20151225,1461196.3951728581,1436852.1507000048,1545669.021259337
20151228,1426179.751048003,1402418.9009415815,1508628.0442688013
20151229,1430800.906685298,1406963.065872526,1513516.3516411583
20151230,1424487.4968709655,1400754.8405443344,1506837.9598789243
20151231,1420126.6880301377,1396466.684905274,1502225.05010501
20160104,1366950.8548516866,1344176.7870379288,1445975.0906231
20160105,1385175.1306043994,1362097.437469822,1465252.922514085
20160106,1381009.5818609223,1358001.288799675,1460846.5609390028
20160107,1316248.3162396753,1294318.9774434832,1392341.408326395
20160108,1331869.1240277146,1309679.5349565344,1408865.2642329535
20160111,1300822.7685489864,1279150.4268993451,1376024.1006186686
20160112,1280841.151920119,1259501.7137472336,1354887.3349381955
20160113,1300302.0749560518,1278638.4083155766,1375473.3054217831
20160114,1333105.7713109346,1310895.5790929843,1410173.4028255562
20160115,1295225.312424939,1273646.2271238351,1370103.0522521518
20160118,1298024.0404869625,1276398.32701159,1373063.5764354102
20160119,1368382.762232257,1345584.8381432919,1447489.7774145345
20160120,1316834.096531727,1294894.9983502226,1392961.052922891
20160121,1303426.2365136596,1281710.5198181868,1378778.0766030948
20160122,1319567.7378946338,1297583.0959150067,1395852.727706539
20160125,1319762.9979919842,1297775.1028839196,1396059.2759053707
20160126,1295290.3991240556,1273710.229446806,1370171.9016517622
20160127,1301278.375442804,1279598.4431601423,1376506.0464159432
20160128,1279864.8514333668,1258541.678902668,1353854.5939440357
20160129,1305964.617779216,1284206.6104140577,1381463.2031879108
20160201,1310130.1665226931,1288302.7590842047,1385869.5647629928
20160202,1331348.4304347802,1309167.516372766,1408314.4690360685
20160203,1325555.7142133822,1303471.309628343,1402186.8724707197
20160204,1334212.2451959206,1311983.618583492,1411343.8426189376
20160205,1326922.5348948357,1304815.358410735,1403632.7098625435
20160215,1304402.537000412,1282670.5546627524,1379810.8175972549
20160216,1327247.9683904196,1305135.37002559,1403976.9568605968
20160217,1316703.9231334932,1294766.9937042804,1392823.3541236697
20160218,1312863.8078856003,1290990.8566489888,1388761.2395466408
20160219,1321975.9457619565,1299951.1818649354,1398400.1554921335
20160222,1352501.6076477503,1329968.2713383564,1430690.5239095334
20160223,1382506.5759406094,1359473.3422280091,1462430.0971300479
20160224,1417197.7865698803,1393586.580371577,1499126.8271225302
20160225,1382506.5759406094,1359473.3422280091,1462430.0971300479
20160226,1411339.9836493656,1387826.3713041828,1492930.3811575708
20160229,1398778.2507198171,1375473.9229707706,1479642.447032713
20160301,1421623.6821098248,1397938.7383336083,1503808.586296055
20160302,1459373.967597587,1435060.0856568154,1543741.2380702384
20160303,1482740.0925805292,1458036.9196034214,1568458.1725304658
20160304,1554140.201511693,1528247.46790266,1643985.9639033608
20160307,1520685.6381656416,1495350.2738955417,1608597.3725034809
20160308,1491852.2304568856,1466997.244819368,1578097.0884759582
20160309,1480331.8847132064,1455668.8336534926,1565910.7447448713
20160310,1484367.26005845,1459636.9776776975,1570179.4075207321
20160311,1484302.1733593333,1459572.9753547267,1570110.5581211217
20160314,1461652.002066676,1437300.1669608022,1546150.9670566116
20160315,1509490.7259175465,1484341.8743445214,1596755.2757704472
20160316,1487947.0285098758,1463157.105441105,1573966.1244993187
20160317,1494130.2649259747,1469237.3261233545,1580506.8174623314
20160318,1470959.4000403828,1446452.4991456617,1555996.431200936
20160321,1509881.2461122477,1484725.888282348,1597168.3721681111
20160322,1526218.0075905723,1500790.4713480808,1614449.5714703873
20160323,1529342.1691481802,1503862.582850691,1617754.3426516987
20160324,1579393.8407690234,1553080.3692154263,1670699.5309522972
20160325,1594493.954964128,1567928.9081447087,1686672.5916619701
20160328,1624433.8365578707,1597369.9767113908,1718343.3154828746
20160329,1614866.0917876966,1587961.6352346467,1708222.4537401074
20160330,1618445.860239122,1591481.7629980543,1712009.1707186934
20160331,1611807.0169292053,1584953.5260550075,1704986.531958406
20160401,1595209.9086544134,1568632.9336973904,1687429.9350576876
20160405,1598008.6367164373,1571385.0335851456,1690390.4592409462
20160406,1674094.9879840126,1646203.7491382994,1770875.4073858086
20160407,1653918.1112577952,1626363.029017275,1749532.093506504
20160408,1626256.2641331418,1599162.04175458,1720271.098671973
20160411,1586293.0308754074,1559864.615450357,1677997.567311027
20160412,1594103.4347694272,1567544.8942068827,1686259.4952643064
20160413,1576660.1994061165,1550392.2716506422,1667807.8561686494
20160414,1580044.7077601915,1553720.3924451363,1671388.0249484035
20160415,1593973.2613711937,1567416.8895609407,1686121.7964650851
20160418,1586032.6840789402,1559608.606158473,1677722.1697125847
20160419,1582778.3491230987,1556408.4900099207,1674279.6997320515
20160420,1551927.2537417207,1526071.3889216443,1641645.084316598
20160421,1564488.9866712692,1538423.8372550565,1654933.018441456
20160422,1610244.9361504014,1583417.4703037024,1703334.1463677504
20160425,1591499.9668047542,1564984.801288041,1683505.5192798802
20160426,1587204.2446630432,1560760.6479719519,1678961.4589055765
20160427,1593843.08797296,1567288.8849149987,1685984.0976658638
20160428,1603996.6130351855,1577273.2472984819,1696724.6040051267
20160429,1634977.8818147972,1607738.3530327003,1729496.9182198015
20160503,1692254.1770376086,1664060.3972472216,1790084.3898771831
20160504,1667586.3180723295,1639803.5168411946,1763990.4674247424
20160505,1677739.843134555,1649787.8792246778,1774730.9737640053
20160506,1641616.725124714,1614266.589975747,1736519.5569800888
20160509,1632504.5872483575,1605306.2647598004,1726880.6410345964
20160510,1640705.5113370784,1613370.5574541525,1735555.6653855396
20160511,1671882.0402140403,1644027.6701572838,1768534.5277990461
20160512,1665959.1505944089,1638203.4587669186,1762269.2324344763
20160513,1633415.8010359933,1606202.2972813952,1727844.5326291458
20160516,1637776.6098768208,1610490.452920455,1732457.4424030597
20160517,1627362.7380181279,1600250.0812450876,1721441.5384653541
20160518,1590979.2732118194,1564472.7827042725,1682954.7240829947
20160519,1599635.804194358,1572985.0916594218,1692111.6942312128
20160520,1635368.402009498,1608122.3669705265,1729910.0146174654
20160523,1654503.8915498464,1626939.0499240141,1750151.7381029995
20160524,1639794.2975494426,1612474.5249325577,1734591.7737909905
20160525,1639273.603956508,1611962.5063487894,1734040.9785941052
20160526,1644805.9733814388,1617402.7038013283,1739893.1775610114
20160527,1643048.6325052842,1615674.64108111,1738034.2437715235
20160530,1667065.6244793949,1639291.4982574263,1763439.6722278572
20160531,1721347.9315428322,1692669.4356152797,1820860.0715031486
20160601,1716922.0360028876,1688317.2776532485,1816178.3123296236
20160602,1742631.2821540358,1713598.1952268118,1843373.8251758346
20160603,1847746.301227718,1816961.9468250528,1954565.6055470519
20160606,1796718.3291201226,1766784.125615752,1900587.6762522939
20160607,1808433.9349611523,1778304.5437505406,1912980.568182213
20160608,1785197.9833764432,1755455.7144498765,1888401.3325212067
20160613,1738205.3866140912,1709246.0372647808,1838692.0660023098
20160614,1775239.718411568,1745663.3590353064,1877867.3743807757
20160615,1799582.1438812632,1769600.2278264782,1903617.049835163
20160616,1783505.7291994058,1753791.6540526294,1886611.2481313297
20160617,1811102.489624942,1780928.6389923533,1915803.3935662499
20160620,1797108.8493148235,1767168.1395535783,1901000.7726499578
20160621,1782138.9085179523,1752447.6052702374,1885165.410739506
20160622,1812274.050209045,1782080.6808058321,1917042.6827592417
20160623,1799256.7103856788,1769280.2162116228,1903272.8028371094
20160624,1781878.5617214849,1752191.5959783532,1884890.013141063
20160627,1872414.160192997,1841218.8272310796,1980659.5279994924
20160628,1875863.755246189,1844610.950348545,1984308.5461788573
20160629,1875668.4951488387,1844418.9433796322,1984101.9979800256
20160630,1900010.9206185336,1868355.8121708035,2009851.6734344128
20160701,1902787.7221419893,1871086.3508268152,2012789.0034929663
20160704,1954185.6642468832,1921627.9781528497,2067158.290968944
20160705,1998601.9971395992,1965304.3132806518,2114142.358283243
20160706,2109044.4057246307,2073906.697483166,2230969.5076979906
20160707,2107182.6432680497,2072075.9528969703,2229000.115654876
20160708,2060638.5818535273,2026307.338242088,2179765.314577018
20160711,2095413.644881806,2060503.0317628072,2216550.744525189
20160712,2159179.009019702,2123206.0338399964,2284002.4220018554
20160713,2109044.4057246307,2073906.697483166,2230969.5076979906
20160714,2108379.490561566,2073252.860130953,2230266.153396878
20160715,2111238.6257627434,2076064.360745467,2233290.5768916607
20160718,2102528.2371265977,2067499.0914314822,2224076.6355470903
20160719,2048670.1089183644,2014538.2659022612,2167104.937156997
20160720,2051662.2271521548,2017480.5339872176,2170270.031512002
20160721,2090360.289642515,2055533.8678859912,2211205.2518367358
20160722,2047406.7701085415,2013295.9749330573,2165768.563984884
20160725,2069614.9365548992,2035134.1424969581,2189260.5976420334
20160726,2121345.336241326,2086002.6884990989,2243981.5622685673
20160727,2087900.103539176,2053114.669682805,2208602.8409226206
20160728,2101464.372865694,2066452.9516679419,2222951.2686653105
20160729,2082181.8331368205,2047491.6684537765,2202553.993933055
20160801,2041023.584543121,2007019.136351816,2159016.3626942057
20160802,2036036.7208201366,2002115.3562102215,2153741.2054358637
20160803,2040092.7033148308,2006103.7640587185,2158031.666672649
20160804,2036635.1444668947,2002703.809827213,2154374.224306865
20160805,2034174.9583635558,2000284.6116240264,2151771.81339275
20160808,2048603.617402058,2014472.8821670401,2167034.601726886
20160809,2099469.6273765005,2064491.4396113043,2220841.205761974
20160810,2086570.273213047,2051806.9949783797,2207196.132320396
20160811,2106251.762039759,2071160.5806038727,2228015.4196333187
20160812,2107581.592365889,2072468.2553082982,2229422.1282355436
20160815,2119616.556817358,2084302.711383346,2242152.8410856756
20160816,2058045.412717575,2023757.3725684586,2177022.2328026798
20160817,2049002.5664998966,2014865.1845783675,2167456.614307553
20160818,2037499.534178879,2003553.7983850895,2155288.584898311
20160819,2037831.9917604113,2003880.7170611958,2155640.262048867
20160822,2043417.279130154,2009372.9508197817,2161548.43817821
20160823,2040491.6524126695,2006496.0664700458,2158453.679253316
20160824,2029853.0098036355,1996034.6688346441,2147200.0104355197
20160825,2014759.435602069,1981192.560939418,2131233.867800271
20160826,2004386.759058261,1970992.6982449014,2120261.54070292
20160829,2044813.6009725893,2010746.009259428,2163025.482210546
20160830,2033709.5177494106,1999826.9254774775,2151279.465381971
20160831,2062500.3443101079,2028138.082828283,2181734.7066201316
20160901,2052659.5998967516,2018461.2900155364,2171325.06296367
20160902,2033177.5856189588,1999303.8555957072,2150716.781941081
20160905,2051263.2780543163,2017088.2315758902,2169848.018931335
20160906,2060838.0564024465,2026503.4894477518,2179976.3208673513
20160907,2038629.8899560887,2004665.321883851,2156484.287210202
20160908,2033443.5516841847,1999565.3905365923,2150998.123661526
20160909,2025531.0612437157,1991784.7260452623,2142628.20747829
20160912,1981846.1350303711,1948827.6120048943,2096417.8298952144
20160913,1997604.6243950024,1964323.557252333,2113087.326831575
20160914,1991886.3539926466,1958700.5560233046,2107038.4798420095
20160919,1995609.8789058083,1962362.045195695,2110977.2639282383
20160920,1961233.764975368,1928558.6540863032,2074613.846560734
20160921,1955183.0369914805,1922608.734181169,2068213.322420613
20160922,1974665.0512692735,1941766.1686009981,2088821.603443202
20160923,1979319.4574107255,1946343.0300664862,2093745.0835509878
20160926,1919809.5503164432,1887824.5870434581,2030794.8736014403
20160927,1936033.4802952197,1903778.2184374458,2047956.7185485796
20160928,1917681.8217946365,1885732.307516378,2028544.139837881
20160929,1934770.141485397,1902535.9274682417,2046620.3453764662
20160930,1980848.7622857743,1947846.8559765753,2095362.798443546
20161010,2014426.9780205367,1980865.6422633117,2130882.1906497153
20161011,2054055.9217391878,2019834.3484551834,2172802.1069960063
20161012,2033443.5516841847,1999565.3905365923,2150998.123661526
20161013,2020610.6890370375,1986946.3296388888,2137423.385650059
20161014,2031980.7383254427,1998126.9483617248,2149450.744199079
20161017,2011035.9106889074,1977531.0717670275,2127295.083714043
20161018,2042353.4148692505,2008326.8110562414,2160423.0712964307
20161019,2037632.5172114915,2003684.5658555317,2155429.2557585333
20161020,2031182.8401297652,1997342.3435390696,2148606.7190377447
20161021,2022605.4345262316,1988907.8416955268,2139533.4485533964
20161024,2040824.1099942017,2006822.985146152,2158805.356403872
20161025,2080785.5112943847,2046118.61001413,2201076.9499007193
20161026,2085705.8835010629,2050957.0064205031,2206281.77172895
20161027,2106916.6772028236,2071814.4179560852,2228718.773934431
20161028,2108113.52449634,2072991.3251900682,2229984.8116764333
20161031,2114097.7609639214,2078875.8613599814,2236315.0003864435
20161101,2105653.3383930014,2070572.1269868817,2227382.400762318
20161102,2095679.610947032,2060764.5667036923,2216832.086245634
20161103,2100201.0340558714,2065210.660698738,2221614.8954931973
20161104,2093285.9163599994,2058410.7522357272,2214300.01076163
20161107,2096676.9836916288,2061745.3227320113,2217887.1176973023
20161108,2127728.5218067463,2092279.5270803398,2250733.763559245
20161109,2106517.7281049853,2071422.1155447578,2228296.7613537638
20161110,2121943.759888084,2086591.1421160903,2244614.5811395687
20161111,2095014.6957839672,2060110.7293514796,2216128.7319445214
20161114,2067819.665614625,2033368.7816459842,2187361.54102903
20161115,2087900.103539176,2053114.669682805,2208602.8409226206
20161116,2082181.8331368205,2047491.6684537765,2202553.993933055
20161117,2068152.1231961572,2033695.7003220904,2187713.2181795863
20161118,2061237.0055002854,2026895.7918590796,2180398.333448019
20161121,2057912.4296849624,2023626.6050980166,2176881.5619424577
20161122,2053723.4641576551,2019507.4297790767,2172450.42984545
20161123,2080852.0028106913,2046183.9937493512,2201147.2853308306
20161124,2107315.6263006628,2072206.720367413,2229140.7865150985
20161125,2107049.6602354366,2071945.1854265279,2228859.4447946534
20161128,2124403.945991423,2089010.3403192768,2247216.992053684
20161129,2154059.1622641045,2118171.486227959,2278586.5938832904
20161130,2121611.3023065515,2086264.2234399838,2244262.903989012
20161201,2134510.656470005,2098948.668072908,2257907.97743059
20161202,2139497.5201929896,2103852.448214503,2263183.134688932
20161205,2100666.4746700167,2065668.346845287,2222107.2435039757
20161206,2170416.075275494,2134255.8850923893,2295889.109690652
20161207,2177264.7014550595,2140990.409820179,2303133.658992109
20161208,2245484.9971854878,2208074.1221571923,2375297.8102862267
20161209,2245817.4547670204,2208401.040833299,2375649.4874367835
20161212,2173341.7019929783,2137132.7694421248,2298983.8686155467
20161213,2214233.9845214514,2177343.7666031998,2342240.1581339506
20161214,2209313.6123147733,2172505.3701968268,2337035.33630572
20161215,2181254.192433447,2144913.4339334546,2307353.7847987823
20161216,2178129.091167043,2141840.398378055,2304048.0195835545
20161219,2167357.4655253966,2131248.233272211,2292653.679905536
20161220,2170815.024373333,2134648.187503717,2296311.12227132
20161221,2185310.1749281413,2148901.841781952,2311644.2460355675
20161222,2162304.1102861054,2126279.0693953955,2287308.187217083
20161223,2127927.9963556654,2092475.6782860036,2250944.769849579
20161226,2157516.7211120403,2121571.4404594647,2282244.0362490746
20161227,2168687.2958515263,2132555.9079766367,2294060.388507761
20161228,2152463.3658727496,2116602.276582649,2276898.543560622
20161229,2176333.820226769,2140075.037527081,2302148.9629705516
20161230,2221814.017380388,2184797.512418424,2350258.3971666303
20170103,2224540.169548953,2187478.245562495,2353142.1498011905
20170104,2339902.9503406626,2300919.0261713825,2475174.1210441687
20170105,2305526.8364102226,2267115.635061991,2438810.7036766647
20170106,2332256.4259654195,2293399.8966209376,2467085.5465813777
20170109,2317295.834796466,2278688.556196154,2451260.0748063517
20170110,2320553.919095482,2281892.359221996,2454706.5108818016
20170111,2296949.430806689,2258681.133218448,2429737.4331923164
20170112,2307588.0734157227,2269142.53085385,2440991.1020101127
20170113,2293092.9228609144,2254888.8765756153,2425657.9782458656
20170116,2270485.8073167177,2232658.406600387,2401743.9320080485
20170117,2321418.3088074666,2282742.3477798724,2455620.8714732477
20170118,2360980.7610098105,2321645.6702365223,2497470.4523894275
20170119,2358587.066422778,2319291.8557685567,2494938.376905423
20170120,2360382.337363052,2321057.2166195307,2496837.433518426
20170123,2335315.0357155167,2296407.5484411158,2470320.976366494
20170124,2329264.307731629,2290457.628535981,2463920.4522263724
20170125,2311444.5813614973,2272934.787496683,2445070.5569565636
20170126,2290100.8046271233,2251946.6084906585,2422492.8838908602
20170203,2306258.2430895935,2267834.856149425,2439584.3934078882
20170206,2306258.2430895935,2267834.856149425,2439584.3934078882
20170207,2284515.5172573808,2246454.3747320725,2416584.7077615173
20170208,2288704.4827846875,2250573.550051012,2421015.839858524
20170209,2311311.598328884,2272804.0200262405,2444929.886096341
20170210,2294489.2447033497,2256261.9350152616,2427135.022278201
20170213,2325540.782818467,2286796.13936359,2459981.6681401436
20170214,2328599.392568564,2289803.791183768,2463217.0979252597
20170215,2317428.8178290785,2278819.3236665963,2451400.7456665738
20170216,2314503.1911115944,2275942.439316861,2448305.98674168
20170217,2330926.5956392903,2292092.221916512,2465678.837979153
20170220,2402271.992636123,2362248.9698089254,2541148.7544884994
20170221,2385316.6559779756,2345576.117327504,2523213.219810136
20170222,2406261.4836145104,2366171.9939222005,2545368.8802951723
20170223,2404998.1448046877,2364929.7029529964,2544032.507123059
20170224,2411115.364304882,2370945.0065933526,2550503.3666932923
20170227,2375076.96246678,2335507.0221034293,2512381.563573007
20170228,2358188.1173249395,2318899.5533572296,2494516.364324756
20170301,2371153.963004699,2331649.381725375,2508231.773196445
20170302,2372550.2848471347,2333022.440165022,2509708.817228781
20170303,2370688.5223905537,2331191.695578826,2507739.4251856664
20170306,2386779.4693367174,2347014.559502371,2524760.599272583
20170307,2441568.478773241,2400890.75732469,2582716.9936842336
20170308,2442100.4109036927,2401413.82720646,2583279.6771251233
20170309,2459521.1881759856,2418544.3658344303,2601707.559814265
20170310,2459188.7305944534,2418217.447158324,2601355.8826637086
20170313,2470492.2883665515,2429332.6821459387,2613312.905782617
20170314,2456861.527523727,2415929.01642558,2598894.1426098156
20170315,2491304.132970474,2449797.791270193,2635327.8954074313
20170316,2491902.556617232,2450386.2448871844,2635960.914278432
