date,nav_hold,nav_switch_A,nav_switch_B
20151211,1454091.0661028794,1411133.1660670978,1104736.7994632283
20151214,1472593.052611638,1429088.5523625447,1118793.570621433
20151215,1475413.0579902967,1431825.246928022,1120936.052470825
20151216,1471286.2208507964,1427820.328051714,1117800.713179032
20151217,1484698.4415541722,1440836.314399715,1127990.5658773591
20151218,1491714.0646913222,1447644.6764894382,1133320.642673407
20151221,1561526.3929678665,1515394.5541469806,1186360.1323595701
20151222,1547770.2691695327,1502044.8245592874,1175909.0013869272
20151223,1533807.8035142238,1488494.8490277792,1165301.1034496946
20151224,1546050.7536947408,1500376.1083608258,1174602.6100153467
20151225,1544124.8963629743,1498507.146218549,1173139.451679177
20151228,1507120.9233454561,1462596.3736276545,1145025.9093627671
20151229,1512004.3472938647,1467335.5276312856,1148736.0608580555
20151230,1505332.6272516728,1460860.9087812544,1143667.2623363235
20151231,1500724.325779231,1456388.7493693773,1140166.1334604882
20160104,1444530.560063037,1401855.104003651,1097473.2634372415
20160105,1463789.1333807046,1420544.7254264213,1112104.8467989415
20160106,1459387.173765238,1416272.8119583596,1108760.4848876959
20160107,1390950.4578685267,1349857.9072595863,1056766.108298797
20160108,1407457.8064265274,1365877.5827648179,1069307.4654659685
20160111,1374649.4511675015,1334038.4776981703,1044381.5180962152
20160112,1353533.8011370588,1313546.6427810611,1028339.032053208
20160113,1374099.206215568,1333504.4885146623,1043963.4728573093
20160114,1408764.638187369,1367145.8070756488,1070300.3229083696
20160115,1368734.3179342179,1328298.093975462,1039887.5317779785
20160118,1371691.8845508595,1331168.285836816,1042134.5249370968
20160119,1446043.7336808539,1403323.5742582972,1098622.8878442321
20160120,1391569.4834394518,1350458.6450910326,1057236.4091925658
20160121,1377400.675927168,1336708.4236157087,1046471.7442907436
20160122,1394458.2694371021,1353262.0883044482,1059431.146696821
20160125,1394664.611294077,1353462.3342482636,1059587.9136614106
20160126,1368803.0985532093,1328364.8426234005,1039939.7874328417
20160127,1375130.915500443,1334505.7182337393,1044747.3076802575
20160128,1352502.0918521837,1312545.413061984,1027555.1972302598
20160129,1380083.1200678432,1339311.6208853088,1048509.714830409
20160201,1384485.07968331,1343583.5343533705,1051854.0767416547
20160202,1406907.5614745943,1365343.5935813105,1068889.420227063
20160203,1400786.0863843355,1359402.963914787,1064238.6669442367
20160204,1409933.9087102276,1368280.5340906028,1071188.6690410443
20160205,1402230.4793831606,1360804.6855214946,1065336.0356963642
20160215,1378432.385212043,1337709.6533347857,1047255.5791136918
20160216,1402574.3824781189,1361138.428761187,1065597.3139706803
20160217,1391431.9222014686,1350325.1477951556,1057131.8978828394
20160218,1387373.8656809602,1346386.9775667863,1054048.81424591
20160219,1397003.1523397937,1355731.7882781713,1061364.60592676
20160222,1429261.2626468868,1387036.9041613117,1085872.5080576078
20160223,1460969.1280020461,1417808.0308609442,1109962.3649495498
20160224,1497629.1979246058,1453385.0602121463,1137814.6289916434
20160225,1460969.1280020461,1417808.0308609442,1109962.3649495498
20160226,1491438.9422153556,1447377.6818976845,1133111.6200539542
20160229,1478164.2827499635,1434495.1928455606,1123026.2786653535
20160301,1502306.2800160393,1457923.968271962,1141368.013522342
20160302,1542199.0390312076,1496638.184076272,1171676.2933430069
20160303,1566891.2812492168,1520600.948686181,1190436.073438901
20160304,1642343.620283078,1593824.2154746775,1247760.5268238478
20160307,1606990.3821213597,1559515.4104343061,1220901.1202241553
20160308,1576520.5679080505,1529945.759397566,1197751.865119751
20160309,1564346.398346525,1518131.2487124577,1188502.614208962
20160310,1568610.7967240084,1522269.6648846427,1191742.4648104813
20160311,1568542.016105017,1522202.9162367042,1191690.2091556182
20160314,1544606.360695916,1498974.3867541181,1173505.2412632194
20160315,1595160.1156547926,1548034.6429888902,1211913.1475876821
20160316,1572393.7307685504,1525940.8405212583,1194616.5258279582
20160317,1578927.889572759,1532281.9620754125,1199580.8130399636
20160318,1554441.9892117246,1508519.4434093186,1180977.799908659
20160321,1595572.7993687429,1548435.134876521,1212226.6815168615
20160322,1612836.7347356519,1565189.045509076,1225342.8508875286
20160323,1616138.204447252,1568392.9806101222,1227851.1223209628
20160324,1669030.5004518456,1619722.6908748022,1268035.7209107752
20160325,1684987.6040579127,1635208.377196526,1280159.032839041
20160328,1716626.6887940809,1665912.7552482204,1304196.63407612
20160329,1706515.9378023054,1656100.7040012658,1296515.0528112275
20160330,1710298.871846847,1659771.8796378812,1299389.1138287042
20160331,1703283.2487096968,1652963.5175481578,1294059.0370326561
20160401,1685744.1908668212,1635942.6123238492,1280733.8450425365
20160405,1688701.757483463,1638812.8041852033,1282980.8382016548
20160406,1769106.3010847243,1716841.9736252693,1344067.6987367528
20160407,1747784.309197307,1696149.8927643453,1327868.4457291565
20160408,1718552.5461258474,1667781.7173904972,1305659.7924122901
20160411,1676321.2460649624,1626798.0475562795,1273574.820326276
20160412,1684574.9203439627,1634807.8853088953,1279845.4989098618
20160413,1666141.7144541955,1616919.2476613866,1265840.9834065202
20160414,1669718.3066417621,1620390.1773541865,1268558.2774594072
20160415,1684437.3591059796,1634674.3880130185,1279740.9876001354
20160418,1676046.123588996,1626531.0529645258,1273365.797706823
20160419,1672607.0926394125,1623193.6205676023,1270753.0149636625
20160420,1640005.079237361,1591554.7614447696,1245983.8345584983
20160421,1653279.7387027533,1604437.2504968937,1256069.175947099
20160422,1701632.5138538969,1651361.5499976347,1292804.9013159391
20160425,1681823.6955842962,1632137.939391357,1277755.2727153334
20160426,1677284.174730846,1627732.528627418,1274306.3994943611
20160427,1684299.7978679962,1634540.8907171416,1279636.476290409
20160428,1695029.5744306964,1644953.679795542,1287788.3584490705
20160429,1727769.149070731,1676726.0362142515,1312662.0501639608
20160503,1788296.0937834,1735464.8464001012,1358647.0264435902
20160504,1762228.2391855572,1710167.1088314226,1338842.1332504314
20160505,1772958.0157482575,1720579.897909823,1346994.015409093
20160506,1734784.7722078813,1683534.398303975,1317992.1269600086
20160509,1725155.4855490476,1674189.58759259,1310676.3352791585
20160510,1733821.843541998,1682599.9172328366,1317260.5477919239
20160511,1766767.7600390075,1714572.5195953615,1342291.0064714036
20160512,1760508.7237107658,1708498.3926329613,1337535.7418788513
20160513,1726118.414214931,1675124.0686637284,1311407.9144472438
20160516,1730726.7156873727,1679596.2280756054,1314909.043323079
20160517,1719721.8166487056,1668916.444405451,1306548.1385449646
20160518,1681273.4506323626,1631603.950207849,1277337.2274764276
20160519,1690421.272958255,1640481.5203836649,1284287.2295732351
20160520,1728181.832784681,1677126.5281018824,1312975.5840931402
20160523,1748403.3347682317,1696750.6305957912,1328338.7466229252
20160524,1732858.9148761146,1681665.436161698,1316528.9686238386
20160525,1732308.6699241812,1681131.4469781904,1316110.923384933
20160526,1738155.0225384731,1686805.0820529598,1320552.6540483064
20160527,1736297.945825698,1685002.8685586213,1319141.7513669995
20160530,1761677.9942336238,1709633.119647915,1338424.0880115258
20160531,1819041.0304726765,1765301.4920285954,1382005.3041674474
20160601,1814363.9483812428,1760762.5839687798,1378451.9196367485
20160602,1841532.292882952,1787128.2999044734,1399092.9033077185
20160603,1952612.9925544977,1894927.366325095,1483485.7859118106
20160606,1898688.9872650292,1842596.4263413383,1442517.35249905
20160607,1911069.49868353,1854611.1829702621,1451923.370374429
20160608,1886514.8177035034,1830781.9156562297,1433268.1015882608
20160613,1836855.2107915184,1782589.3918446577,1395539.5187770198
20160614,1875991.3829977782,1820569.3725216445,1425272.986394189
20160615,1901715.3345006627,1845533.3668506308,1444816.6013130317
20160616,1884726.5216097203,1829046.4508098296,1431909.4545618175
20160617,1913889.5040621879,1857347.877535739,1454065.8522238205
20160620,1899101.6709789792,1842996.918228969,1442830.8864282293
20160621,1883282.1286108952,1827644.729203122,1430812.08580969
20160622,1915127.555204038,1858549.3531986312,1455006.4540113583
20160623,1901371.4314057042,1845199.6236109382,1444555.3230387154
20160624,1883007.0061349284,1827377.734611368,1430603.0631902372
20160627,1978680.8471523405,1920225.1038937734,1503290.6791049691
20160628,1982326.2199588988,1923762.782234512,1506060.2288127195
20160629,1982119.878101924,1923562.5362906968,1505903.46184813
20160630,2007843.8296048082,1948526.530619683,1525447.0767669724
20160701,2010778.225267699,1951374.2360617954,1527676.4659356086
20160704,2065093.1977711732,2004084.5929991321,1568941.9342994562
20160705,2112030.3279552883,2049635.0696280338,1604602.1320576065
20160706,2228740.76693106,2162897.557173851,1693272.1746867797
20160707,2226773.342312564,2160988.2557582683,1691777.4358585936
20160708,2177587.726850168,2113255.7203687006,1654408.9651539451
20160711,2214336.408117072,2148918.7432383345,1682328.5511232752
20160712,2281720.7013005554,2214312.3167220424,1733523.3559886438
20160713,2228740.76693106,2162897.557173851,1693272.1746867797
20160714,2228038.115281597,2162215.6638111426,1692738.3393909987
20160715,2231059.517374287,2165147.8052707873,1695033.8311628557
20160718,2221854.7807663246,2156215.0022193114,1688040.5887881287
20160719,2164939.9971598377,2100981.6398399547,1644799.9298298927
20160720,2168101.92958242,2104050.159972141,1647202.1886609057
20160721,2208996.255581155,2143736.353681753,1678271.402875342
20160722,2163604.9590258584,2099686.0424508094,1643785.6427679094
20160725,2187073.5241179154,2122461.28076526,1661615.7416469844
20160726,2241739.822446122,2175512.584383951,1703148.1276587225
20160727,2206396.4444781425,2141213.348239733,1676296.2122809535
20160728,2220730.538127184,2155123.9728389783,1687186.4523148795
20160729,2200353.640292763,2135349.0653204434,1671705.2287372395
20160801,2156859.503191015,2093139.866168811,1638660.8239284144
20160802,2151589.615820044,2088025.6659485004,1634657.0592100595
20160803,2155875.7908817674,2092185.2154610201,1637913.4545143219
20160804,2152222.002304561,2088639.3699749378,1635137.5109762622
20160805,2149622.1912015486,2086116.364532918,1633162.3203818738
20160808,2164869.7319948915,2100913.450503684,1644746.5463003148
20160809,2218622.583178796,2153078.292750854,1685584.9464275376
20160810,2204991.1411792175,2139849.561514317,1675228.5416893922
20160811,2225789.630003316,2160033.6050504767,1691030.0664445006
20160812,2227194.933302242,2161397.391775893,1692097.7370360622
20160815,2239912.928157518,2173739.6616409095,1701760.1558896925
20160816,2174847.3854172626,2110596.3362541385,1652327.0075004003
20160817,2165291.3229845692,2101322.586521309,1645066.847477783
20160818,2153135.4494488626,2089525.8313464585,1635831.4968607773
20160819,2153486.775273594,2089866.7780278125,1636098.4145086675
20160822,2159389.0491290814,2095594.6822745607,1640582.6309932254
20160823,2156297.381871445,2092594.3514786446,1638233.75569179
20160824,2145054.95548004,2081684.0576753148,1629692.390959299
20160825,2129104.763037234,2066205.0783418408,1617574.329745077
20160826,2118143.397305615,2055567.5418835944,1609246.4991308984
20160829,2160864.617592953,2097026.6583362473,1641703.6851143644
20160830,2149130.3350469247,2085639.0391790222,1632788.6356748273
20160831,2179555.1514686635,2115165.0217842828,1655903.7039821309
20160901,2169155.907056614,2105073.0000162027,1648002.9416045765
20160902,2148568.213727354,2085093.5244888554,1632361.5674382024
20160905,2167680.3385927426,2103641.0239545163,1646881.8874834373
20160906,2177798.522345007,2113460.2883775127,1654569.1157426792
20160907,2154329.9572529495,2090685.0500630622,1636739.0168636043
20160908,2148849.2743871394,2085366.2818339388,1632575.1015565149
20160909,2140487.719758532,2077251.7508177122,1626222.4615367244
20160912,2094323.506388826,2032451.3568877897,1591149.482603933
20160913,2110976.3504810943,2048612.229583972,1603801.3791139354
20160914,2104933.546295714,2042747.9466646821,1599210.3955702216
20160919,2108868.395532706,2046566.5494958472,1602199.8732265932
20160920,2072541.305255479,2011312.662643838,1574600.5884347314
20160921,2066147.175245368,2005107.4330431947,1569742.6872431275
20160922,2086734.8685746277,2025086.908570542,1585384.0614095016
20160923,2091653.4301208672,2029860.1621094986,1589120.9084799665
20160926,2028766.1074939466,1968830.7061471231,1541342.6495075945
20160927,2045910.807740839,1985468.904197201,1554368.2307246435
20160928,2026517.6222156659,1966648.6473864573,1539634.3765610964
20160929,2044575.7696068597,1984173.3068080556,1553353.94366266
20160930,2093269.5289146318,2031428.5168437276,1590348.7296602621
20161010,2128753.437212503,2065864.1316604866,1617307.4120971868
20161011,2170631.4755204865,2106504.9760778905,1649123.9957257165
20161012,2148849.2743871394,2085366.2818339388,1632575.1015565149
20161013,2135288.097552507,2072205.7399336721,1622272.0803479473
20161014,2147303.4407583214,2083866.1164359811,1631400.6639057973
20161017,2125169.913800243,2062386.4755106755,1614584.8520887054
20161018,2158264.8064899407,2094503.6528942275,1639728.494519976
20161019,2153275.979778755,2089662.2100189999,1635938.263919933
20161020,2146460.258778966,2083047.8444007314,1630760.0615508605
20161021,2137396.0525008957,2074251.4200217966,1623873.5862352895
20161024,2156648.707696176,2092935.2981599986,1638500.6733396803
20161025,2198878.0718288906,2133917.089258756,1670584.1746161
20161026,2204077.6940349154,2138963.100142796,1674534.555804877
20161027,2226492.281652779,2160715.4984131847,1691563.9017402811
20161028,2227757.054621812,2161942.9064660594,1692524.8052726865
20161031,2234080.919466977,2168079.946730432,1697329.3229347125
20161101,2225157.2435188,2159419.90102404,1690549.6146782981
20161102,2214617.4687768575,2149191.5005834177,1682542.0852415876
20161103,2219395.4999932046,2153828.375449833,1686172.1652528963
20161104,2212087.9228387917,2146736.6844776687,1680620.2781767773
20161107,2215671.4462510515,2150214.34062748,1683342.8381852587
20161108,2248485.2782809646,2182058.7606659485,1708272.946498217
20161109,2226070.690663101,2160306.36239556,1691243.600562813
20161110,2242372.208930638,2176126.2884103884,1703628.5794249251
20161111,2213914.8171273945,2148509.6072207093,1682008.2499458068
20161114,2185176.364664366,2120620.168685948,1660174.3863483767
20161115,2206396.4444781425,2141213.348239733,1676296.2122809535
20161116,2200353.640292763,2135349.0653204434,1671705.2287372395
20161117,2185527.6904890975,2120961.115367302,1660441.303996267
20161118,2178220.1133346846,2113869.424395138,1654889.4169201478
20161121,2174706.8550873706,2110459.9575815974,1652220.2404412443
20161122,2170280.1496957545,2106164.029396536,1648857.0780778257
20161123,2198948.3369938373,2133985.278595027,1670637.5581456784
20161124,2226913.8726424566,2161124.63443081,1691884.2029177498
20161125,2226632.8119826713,2160851.8770857262,1691670.6687994373
20161128,2244972.0200336506,2178649.293852408,1705603.7700193136
20161129,2276310.2835996915,2209061.7378291897,1729412.8242111322
20161130,2242020.8831059067,2175785.3417290337,1703361.6617770344
20161201,2255652.3251054846,2189014.072965571,1713718.0665151798
20161202,2260922.212476456,2194128.2731858823,1717721.8312335352
20161205,2219887.3561478285,2154305.700803729,1686545.8499599427
20161206,2293595.5141764763,2225836.3145518093,1742545.1724873374
20161207,2300832.826165943,2232859.8161877026,1748043.6760338785
20161208,2372924.8854008266,2302822.0752015547,1802815.1773809774
20161209,2373276.211225558,2303163.021882909,1803082.0950288682
20161212,2296687.181434113,2228836.645347725,1744894.0477887727
20161213,2339900.257876075,2270773.0871542734,1777724.918479285
20161214,2334700.63567005,2265727.0762702334,1773774.537290508
20161215,2305048.73606272,2236951.1763639515,1751246.6878085628
20161216,2301746.2733102445,2233746.277559223,1748737.6619183933
20161219,2290363.3165889475,2222699.605083352,1740089.5301267463
20161220,2294017.105166154,2226245.450569434,1742865.473664806
20161221,2309334.911124443,2241110.725876471,1754503.0831128252
20161222,2285023.1640530303,2217517.2155267703,1736032.381878813
20161223,2248696.073775803,2182263.328674761,1708433.0970869511
20161226,2279964.072176898,2212607.583315272,1732188.767749192
20161227,2291768.6198878735,2224063.3918087683,1741157.2007183079
20161228,2274623.919640981,2207425.1937586907,1728131.619501259
20161229,2299849.113856695,2231905.1654799115,1747296.3066197855
20161230,2347910.4866799507,2278546.671489146,1783810.640851185
20170103,2350791.3584427484,2281342.4342762493,1785999.3655638858
20170104,2472701.4196245447,2399650.9327061065,1878619.7893818363
20170105,2436374.3293473176,2364397.045854097,1851020.5045899744
20170106,2464620.9256557226,2391809.159034963,1872480.6834803582
20170109,2448811.2635428095,2376466.5583740305,1860469.3893252925
20170110,2452254.256625177,2379807.8358513,1863085.182274618
20170111,2427310.1230692477,2355600.6214751625,1844134.0292744034
20170112,2438552.5494606523,2366510.9152784925,1852675.3940068944
20170113,2423234.7435023636,2351645.6399714556,1841037.7845588755
20170116,2399344.587420628,2328461.2656393796,1822887.384502332
20170117,2453167.703769479,2380694.297222821,1863779.168159133
20170118,2494975.4769125152,2421266.9523039535,1895542.368258084
20170119,2492445.930974449,2418812.136198204,1893620.5611932736
20170120,2494343.0904279985,2420653.2482775156,1895061.9164918812
20170123,2467853.1232432513,2394945.86850342,1874936.3258409493
20170124,2461458.9932331396,2388740.6389027764,1870078.424649345
20170125,2442627.9290275364,2370465.8967821994,1855771.6387224225
20170126,2420072.8110797806,2348577.1198392687,1838635.5257278623
20170203,2437147.2461617272,2365147.128553076,1851607.7234153333
20170206,2437147.2461617272,2365147.128553076,1851607.7234153333
20170207,2414170.537224293,2342849.215592521,1834151.3092433044
20170208,2418597.242615909,2347145.143777582,1837514.4716067228
20170209,2442487.398697644,2370329.5181096573,1855664.8716632663
20170210,2424710.311966235,2353077.616033142,1842158.8386800147
20170213,2457524.143996148,2384922.036071611,1867088.9469929729
20170214,2460756.3415836766,2388058.745540068,1869544.589353564
20170215,2448951.7938727015,2376602.937046572,1860576.1563844485
20170216,2445860.1266150656,2373602.6062506563,1858227.2810830136
20170217,2463215.6223567966,2390445.3723095465,1871413.0128887966
20170220,2538610.1443441557,2463612.530128127,1928693.5401260653
20170221,2520692.527282854,2446224.24937907,1915080.7400836574
20170222,2542826.0542409318,2467703.8903043754,1931896.551900749
20170223,2541491.0161069524,2466408.2929152297,1930882.2648387658
20170224,2547955.4112820104,2472681.711852145,1935793.5495599483
20170227,2509871.6918811263,2435723.0915933647,1906859.6765286345
20170228,2492024.339984772,2418403.0001805793,1893300.2600158053
20170301,2505726.0471492964,2431699.9207533873,1903710.0482835288
20170302,2507201.615613168,2433131.8968150746,1904831.1024046682
20170303,2505234.190994672,2431222.5953994915,1903336.363576482
20170306,2522238.360911672,2447724.414777028,1916255.177734375
20170307,2580136.8568274067,2503912.427864176,1960243.206106704
20170308,2580698.978146977,2504457.9425543426,1960670.2743433283
20170309,2599108.4513629023,2522323.5486572953,1974656.7590927829
20170310,2598757.1255381713,2521982.601975941,1974389.8414448923
20170313,2610702.203579039,2533574.789141979,1983465.0414731642
20170314,2596297.8447650513,2519595.9752064627,1972521.41790966
20170315,2632695.2002072246,2554918.051394743,2000174.0862311
20170316,2633327.586691741,2555531.75542118,2000654.5379973024
20170317,2659395.9628868112,2580829.999177651,2020459.8274707664
20170320,2715116.238689211,2634904.142840404,2062792.9664261753
20170321,2768517.764048384,2686728.0384062203,2103364.448905508
20170322,2771820.2268008594,2689932.9372109487,2105873.4747956772
20170323,2738865.864441054,2657952.138499938,2080836.5994235626
20170324,2717997.1104520084,2637699.905627507,2064981.6911388757
20170327,2661784.978494984,2583148.436610858,2022274.8674764205
20170328,2671903.1622472485,2592967.701033855,2029962.0957356624
20170329,2695723.0531640374,2616083.88602966,2048059.112262628
20170330,2713219.0792356613,2633063.030761092,2061351.6111275672
20170331,2714764.9128644797,2634563.19615905,2062526.048778285
20170405,2737952.417296752,2657065.6771284174,2080142.6135390475
20170406,2753762.079409665,2672408.2777893497,2092153.9076941132
20170407,2760507.5352445077,2678954.4540713476,2097278.7265336076
20170410,2734720.219709223,2653928.96765996,2077686.9711784564
20170411,2707246.5402152278,2627266.937178073,2056814.0111134315
20170412,2741957.5316986903,2660952.4692958537,2083185.4747249975
20170413,2799293.9062948544,2716594.967692835,2126746.4348607017
20170414,2778635.9478006484,2696547.3028292167,2111051.6771647497
20170417,2781024.9634088217,2698865.7402624246,2112866.7171704043
20170418,2843279.899551226,2759281.492198363,2160164.5243765735
20170419,2850938.8025303707,2766714.1298518814,2165983.329100583
20170420,2918182.5653839605,2831971.324663047,2217071.366906795
20170421,2814330.6515933587,2731187.485654789,2138170.510190409
20170424,2800418.1489339955,2717685.9970731684,2127600.5713339513
20170425,2943337.494434729,2856383.107047998,2236182.6704957443
20170426,2936802.834094725,2850041.498774812,2231218.002244984
20170427,2961255.1114960304,2873771.3877970544,2249795.470538152
20170428,2905324.0401987913,2819492.676125489,2207302.1809940087
20170502,2895486.917106312,2809946.1690475754,2199828.486853079
20170503,2934343.5533216055,2847654.872005334,2229349.5787097514
20170504,2923030.861765254,2836676.388865733,2220754.830447682
20170505,2924365.899899233,2837971.986254879,2221769.1175096654
20170508,2849111.9082417674,2764941.2071088403,2164595.3573315535
20170509,2872158.882344147,2787307.3094056663,2182105.15503316
20170510,2881504.1492820024,2796376.491129684,2189205.1644670432
20170511,2896049.0384258823,2810491.6837377422,2200255.5550897038
20170512,2905253.775033845,2819424.486789218,2207248.797464431
20170515,2947974.9953211835,2860883.603241871,2239705.983447897
20170516,3022245.274669402,2932959.7316801185,2296132.3742119162
20170517,2997511.936608311,2908957.085312793,2277341.3718004357
20170518,3018169.8951025177,2929004.7501764116,2293036.129496388
20170519,3097429.001161921,3005922.3214898854,2353252.75086045
20170522,3104174.456996764,3012468.4977718834,2358377.5696999445
20170523,3191443.791860044,3097159.653420231,2424679.9134359066
20170524,3164180.9078608872,3070702.190947156,2403967.103959616
20170525,3166148.3324793833,3072611.492362739,2405461.8427878018
20170526,3175423.3342522923,3081612.484750486,2412508.468692107
20170531,3112325.216130533,3020378.4607792976,2364570.0591310007
20170601,3156873.330706474,3063610.4999749917,2398415.2168834964
20170602,3143031.0932120574,3050177.2007296425,2387898.6615566174
20170605,3122654.1953776362,3030402.293211107,2372417.4379789773
20170606,3153641.1331189456,3060473.7905065347,2395959.5745229055
20170607,3227770.8821372706,3132413.54027224,2452279.1982277683
20170608,3262481.8736207336,3166099.072390021,2478650.661839335
20170609,3272529.7922080513,3175850.1474767467,2486284.5065689986
20170612,3322699.1199796954,3224537.3335741055,2524400.34668774
20170613,3323823.3626188356,3225628.3629544387,2525254.4831609894
20170614,3333309.1598865837,3234833.9233509977,2532461.2596540283
20170615,3262411.608455787,3166030.88305375,2478597.278309757
20170616,3250677.325909758,3154643.2638965244,2469682.228870219
20170619,3303657.2602792536,3206058.023444716,2509933.4101720834
20170620,3276464.641445043,3179668.7503079125,2489273.984225371
20170621,3321504.6121756085,3223378.114857502,2523492.826684913
20170622,3321785.672835394,3223650.872202585,2523706.3608032255
20170623,3321645.142505501,3223514.4935300434,2523599.5937440693
20170626,3405612.014616306,3305000.7503736624,2587392.911589862
20170627,3401536.635049422,3301045.7688699556,2584296.6668743338
20170628,3339703.2898966954,3241039.152951642,2537319.160845633
20170629,3323612.567123997,3225423.794945626,2525094.3325722553
20170630,3315461.8079902288,3217513.8319382123,2518901.843141199
20170703,3234797.398631899,3139232.473899321,2457617.5511855753
20170704,3175423.3342522923,3081612.484750486,2412508.468692107
20170705,3233111.0346731883,3137595.9298288217,2456336.346475702
20170706,3203950.991220482,3109297.3552764356,2434182.1817008033
20170707,3181033.5838755057,3087056.9919741293,2416770.821551168
20170710,3241662.741583293,3145894.9954985366,2462833.4535290697
20170711,3303433.1540244026,3205840.537912816,2509763.146814791
20170712,3263061.2678331,3166661.349683622,2479090.853050682
20170713,3253717.2447040174,3157593.375022801,2471991.7885929113
20170714,3255500.455224835,3159323.9045382254,2473346.5718863793
20170717,3210278.2364169084,3115437.676027078,2438989.267564038
20170718,3227967.6847834163,3132604.5288200825,2452428.7178352377
20170719,3258710.2341623055,3162438.8576659877,2475785.181814621
20170720,3327256.846582521,3228960.412238877,2527863.0516155194
20170721,3375260.8738029217,3275546.266794084,2564333.81787567
20170724,3408071.94738596,3307388.0098778815,2589261.830475476
20170725,3409213.2021192824,3308495.5487677525,2590128.891783295
20170726,3364062.3117321897,3264678.541437223,2555825.778792693
20170727,3380039.8779987125,3280184.08589542,2567964.6371021634
20170728,3451724.9409355666,3349751.372415455,2622426.9254995654
20170731,3432466.2673107404,3331061.653648879,2607795.2659301143
20170801,3425476.0820691367,3324277.9779484174,2602484.5154197207
20170802,3444021.4714856357,3342275.4849088243,2616574.261671785
20170803,3403934.8989776643,3303373.181402099,2586118.733234631
20170804,3378399.3243195605,3278591.99874123,2566718.236472173
20170807,3434891.4336190517,3333415.173789855,2609637.77120923
20170808,3442166.9325439855,3340475.7342127836,2615165.2870465782
20170809,3501155.536572621,3397721.6505830013,2659981.5183944902
20170810,3506719.153397571,3403120.9026711234,2664208.442270109
20170811,3452723.538827224,3350720.4689440923,2623185.604143907
20170814,3565208.458480377,3459882.2707770225,2708645.33429585
20170815,3537675.6880389587,3433162.89505888,2687727.4802447087
20170816,3541384.765922259,3436762.3964509615,2690545.4294951214
20170817,3514279.966005836,3410458.34781652,2669952.723434412
20170818,3492596.1260726983,3389415.108908967,2653478.558585845
20170821,3493166.75343936,3389968.878353903,2653912.0892397547
20170822,3475263.3198103546,3372594.3620190485,2640310.064973339
20170823,3523695.317555751,3419595.5436579576,2677105.9792239214
20170824,3515135.9070558283,3411289.001983924,2670603.0194152766
20170825,3516419.8186308173,3412534.983235029,2671578.463386574
20170828,3509643.6186517114,3405958.9710764186,2666430.2868713965
20170829,3491098.229235212,3387961.4641160113,2652340.5406193323
20170830,3516277.1617891514,3412396.540873795,2671470.080723096
20170831,3503295.3891976015,3399798.2860015095,2661607.2583466507
20170901,3532040.7427931763,3427694.421790141,2683446.3650373504
20170904,3512354.0986433537,3408589.375939863,2668489.557477467
20170905,3495021.29238101,3391768.6290499438,2655321.0638649613
20170906,3459285.753543832,3357088.8175608516,2628171.2066638684
20170907,3432822.9094149033,3331407.759551963,2608066.2225888073
20170908,3383606.299040347,3283645.1449262677,2570674.203689099
20170911,3411781.0252692597,3310987.5112699624,2592079.7797258883
20170912,3458786.454598003,3356604.269296533,2627791.867341697
20170913,3506719.153397571,3403120.9026711234,2664208.442270109
20170914,3500156.938680963,3396752.554054364,2659222.839750148
20170915,3493951.366068519,3390730.311340689,2654508.1938888803
20170918,3559074.214288766,3453929.2492439654,2703984.8797663213
20170919,3544665.8732805625,3439946.5707593407,2693038.230755102
20170920,3539316.2417181106,3434754.9822130697,2688973.880874699
20170921,3557647.645872112,3452544.825631626,2702901.053131547
20170922,3565921.7426887043,3460574.482583192,2709187.2476132372
20170925,3618062.818317401,3511175.165614183,2748801.111114233
20170926,3632685.1445881026,3525365.5076406575,2759910.334120668
20170927,3624981.6751381718,3517889.6201340267,2754057.6702928874
20170928,3698093.3064916804,3588841.330266401,2809603.7853250634
20170929,3692244.3759833993,3583165.193455811,2805160.0961224893
20171009,3764500.066286915,3653286.2494207816,2860055.9151738
20171010,3852162.695490292,3738359.080399013,2926657.061880673
20171011,3891250.670106606,3776292.287377102,2956353.911673485
20171012,3880908.0490858667,3766255.2161876447,2948496.1685713725
20171013,3966930.124610091,3849735.960011686,3013850.914648254
20171016,3999313.227668133,3881162.3760117823,3038453.779257628
20171017,3971067.173018387,3853750.7884874693,3016994.011889099
20171018,3999527.212930631,3881370.0395536325,3038616.353252844
20171019,4155593.797712558,4032825.9827435194,3157186.987097137
20171020,4096605.1936839228,3975580.066373302,3112370.7557492256
20171023,4090042.9789673146,3969211.717756542,3107385.153229264
20171024,4046675.29910104,3927125.2399414373,3074436.8235321306
20171025,4034834.7812428125,3915634.5239590225,3065441.0624635043
20171026,4316011.41616528,4188504.4179510414,3279063.2921774923
20171027,4633708.202554083,4496815.556418938,3520431.4837416983
20171030,4437198.403160021,4306111.2038192395,3371134.3648015573
20171031,4408310.392722781,4278076.625669374,3349186.87544738
20171101,4443831.946297461,4312548.773616616,3376174.1586532574
20171102,4471721.358843043,4339614.255237843,3397362.969363092
20171103,4559098.674363089,4424410.201493607,3463747.3507430092
20171106,4658173.850899695,4520558.42137055,3539019.1105280747
20171107,4579783.91640457,4444484.343872523,3479462.8369472353
20171108,4639057.834116535,4502007.144965208,3524495.833622101
20171109,4636846.653070723,4499861.288366083,3522815.9023382016
