date,nav_buyhold,nav_macd_cash
20110119,0.8988948753657204,0.8529779870121477
20110120,0.8685115494229394,0.8529779870121477
20110121,0.8784018393433685,0.8529779870121477
20110124,0.8665374853874201,0.8529779870121477
20110125,0.8602555894350741,0.8529779870121477
20110126,0.8731298937540786,0.8529779870121477
20110127,0.8875391012065735,0.8529779870121477
20110128,0.8920813194493575,0.8529779870121477
20110131,0.9039154438927735,0.864293376568816
20110201,0.9050834451276649,0.8654101798472216
20110209,0.8961167444840095,0.8568365239501484
20110210,0.9161899588601049,0.8760298526502202
20110211,0.9225292718601525,0.8820912893420659
20110214,0.948230374238225,0.9066658142115848
20110215,0.9477596053189286,0.9062156808925985
20110216,0.9586937694930177,0.916670558876852
20110217,0.9598948223306863,0.917818964980011
20110218,0.9501418887473005,0.9084935397367669
20110221,0.9653175471428808,0.9230039910461117
20110222,0.9380125177918119,0.8968958454506424
20110223,0.9439662359197462,0.9025885893667887
20110224,0.9499607152444153,0.9083203077606883
20110225,0.951663947376353,0.9099488807210675
20110228,0.9639553376599254,0.9217014924091295
20110301,0.9686692253459215,0.9262087523883926
20110302,0.9654427007762411,0.9231236587175712
20110303,0.9556606583411869,0.9137704005748378
20110304,0.9692786924210622,0.9267915041931548
20110307,0.9867483546735565,0.9434954044061
20110308,0.9887826230445668,0.945440503022466
20110309,0.9898767070555334,0.9464866291512729
20110310,0.9751977182865981,0.9324510765413057
20110311,0.967856090929965,0.9254312607604758
20110314,0.9737908315655875,0.9311058590403021
20110315,0.9579757890508608,0.9311058590403021
20110316,0.9710502427187516,0.9311058590403021
20110317,0.95508262157662,0.9311058590403021
20110318,0.9602765569930409,0.9311058590403021
20110321,0.9563237879549965,0.9311058590403021
20110322,0.9597462140688068,0.9311058590403021
20110323,0.9724035244958895,0.9311058590403021
20110324,0.9701577570561642,0.9311058590403021
20110325,0.9817186314681768,0.9311058590403021
20110328,0.9802080971020243,0.9311058590403021
20110329,0.9686110811994809,0.9311058590403021
20110330,0.9658151874537162,0.9311058590403021
20110331,0.9554111627828631,0.9311058590403021
20110401,0.9694455140200152,0.9311058590403021
20110406,0.9774015858423228,0.9311058590403021
20110407,0.9819218289102429,0.9311058590403021
20110408,0.9912126148077216,0.9399158324307827
20110411,0.9847500164233812,0.9337876834854009
20110412,0.9836691194599766,0.9327627246078068
20110413,0.9960833797067586,0.9445345277301168
20110414,0.9913309705050691,0.9400280630381554
20110415,0.993081573948224,0.9416880700517348
20110418,0.9940214866008775,0.9425793407742148
20110419,0.9769898030998823,0.9264290731763383
20110420,0.9788191901170207,0.928163786592375
20110421,0.9853279384061481,0.928163786592375
20110422,0.9803618892731992,0.928163786592375
20110425,0.9637828303992244,0.928163786592375
20110426,0.9554365916362024,0.928163786592375
20110427,0.947857015964407,0.928163786592375
20110428,0.9294196456986606,0.928163786592375
20110429,0.94028983392507,0.928163786592375
20110503,0.9485511685411842,0.928163786592375
20110504,0.9253118068520708,0.928163786592375
20110505,0.9253063490419394,0.928163786592375
20110506,0.9254345001710713,0.928163786592375
20110509,0.9292820320973855,0.928163786592375
20110510,0.9358378803305359,0.928163786592375
20110511,0.9346147415993039,0.928163786592375
20110512,0.9218112882277683,0.928163786592375
20110513,0.9295353943294259,0.928163786592375
20110516,0.9234325963324617,0.928163786592375
20110517,0.9254403707553662,0.928163786592375
20110518,0.9321492794368905,0.928163786592375
20110519,0.9267302883969305,0.928163786592375
20110520,0.9260781925707308,0.928163786592375
20110523,0.8952826221352712,0.928163786592375
20110524,0.8955994937884417,0.928163786592375
20110525,0.8850792033925402,0.928163786592375
20110526,0.8801370363826544,0.928163786592375
20110527,0.8695053493074533,0.928163786592375
20110530,0.8633088656058597,0.928163786592375
20110531,0.8785824681638009,0.928163786592375
20110601,0.8815223051492469,0.928163786592375
20110602,0.8678830356207352,0.928163786592375
20110603,0.8784187455212101,0.928163786592375
20110607,0.8843990952414607,0.928163786592375
20110608,0.8861449058152494,0.9299959890013998
20110609,0.8683908739125662,0.9113633947724592
20110610,0.8711932819872142,0.9143044806511509
20110613,0.868657761266429,0.9116434891080231
20110614,0.8817153226209863,0.9253472068704199
20110615,0.8729942377546778,0.9161945571263626
20110616,0.8581216216186609,0.9005859661818282
20110617,0.8492902705639807,0.8913175937018669
20110620,0.8425465387903,0.8913175937018669
20110621,0.8530047335462497,0.8913175937018669
20110622,0.8520142618892974,0.8913175937018669
20110623,0.8668260729593612,0.8913175937018669
20110624,0.8874039918946607,0.9124769263072938
20110627,0.8923637008878335,0.917576768159263
20110628,0.8938158845895929,0.9190699822226638
20110629,0.8815733753983956,0.9064815701137418
20110630,0.8945606428450379,0.9198357830641942
20110701,0.8970664433265815,0.9224123830594866
20110704,0.9185875745449472,0.9445415777038142
20110705,0.9202052323255223,0.9462049411920544
20110706,0.9188590340598,0.9448207071037179
20110707,0.9162534690969015,0.9421415238564538
20110708,0.9176399413105393,0.9435671698029066
20110711,0.920664002467478,0.9466766735403839
20110712,0.9049374233344495,0.9305057517057909
20110713,0.920439300513649,0.9464456228013316
20110714,0.9245536301306919,0.9506761997167665
20110715,0.9289166239243525,0.9551624666286803
20110718,0.9274977156889903,0.9537034682050299
20110719,0.9189028284960838,0.9448657389189618
20110720,0.9183883486423213,0.9443367228226899
20110721,0.9080537015322745,0.9337100780075
20110722,0.9108086262558164,0.9337100780075
20110725,0.8796341044483555,0.9337100780075
20110726,0.882682532469889,0.9337100780075
20110727,0.8914118542059882,0.9337100780075
20110728,0.8857660478572801,0.9337100780075
20110729,0.8811668041822199,0.9337100780075
20110801,0.8832029910590432,0.9337100780075
20110802,0.8768469516102425,0.9337100780075
20110803,0.8772346674740031,0.9337100780075
20110804,0.8796349685386977,0.9337100780075
20110805,0.8613617967207285,0.9337100780075
20110808,0.8272866120477964,0.9337100780075
20110809,0.8275276540946814,0.9337100780075
20110810,0.8362775300040312,0.9337100780075
20110811,0.8494161357403852,0.9337100780075
20110812,0.8538441750125829,0.9337100780075
20110815,0.8664231572362405,0.9337100780075
20110816,0.860055862829917,0.9337100780075
20110817,0.8565277206518743,0.9337100780075
20110818,0.8413391572172036,0.9337100780075
20110819,0.8334663504088881,0.9337100780075
20110822,0.8253820227269026,0.9337100780075
20110823,0.8383712132441058,0.9337100780075
20110824,0.8356194088059397,0.9337100780075
20110825,0.8607097173766323,0.9337100780075
20110826,0.860648550536217,0.9336437233536805
20110829,0.8480626228998943,0.9199903309986767
20110830,0.8437061215099985,0.9152643366587994
20110831,0.8437286097512703,0.9152887322210758
20110901,0.8392662604052203,0.9104479125209145
20110902,0.8300483574406365,0.900448200977794
20110905,0.8115691680248486,0.8804017148715141
20110906,0.8054206447538794,0.8804017148715141
20110907,0.822685435910177,0.8804017148715141
20110908,0.8153406881056152,0.8804017148715141
20110909,0.8129112228252475,0.8804017148715141
20110913,0.8026888373660426,0.8804017148715141
20110914,0.8078888955853829,0.8804017148715141
20110915,0.8071684360007911,0.8804017148715141
20110916,0.8082030778273411,0.8804017148715141
20110919,0.792093415138595,0.8804017148715141
20110920,0.7953977949972443,0.8804017148715141
20110921,0.819289748606068,0.8804017148715141
20110922,0.7944768252939739,0.8537379609650232
20110923,0.7892211281046471,0.8480902339841824
20110926,0.7731130697943351,0.8480902339841824
20110927,0.7798282707619479,0.8480902339841824
20110928,0.7704261601682537,0.8480902339841824
20110929,0.7590514193886092,0.8480902339841824
20110930,0.756839135791431,0.8480902339841824
20111010,0.7503227818273572,0.8480902339841824
20111011,0.7484700185707357,0.8480902339841824
20111012,0.7753657208471214,0.8480902339841824
20111013,0.7818273217753637,0.8480902339841823
20111014,0.7790598898016204,0.84508825136631
20111017,0.7825242502470802,0.8488462298597244
20111018,0.760180819983275,0.8246091068113637
20111019,0.7570342311545748,0.8211958323175476
20111020,0.7376702958457024,0.8001907280322887
20111021,0.7314420753150959,0.7934346415410765
20111024,0.7497040833515743,0.7934346415410765
20111025,0.7656727523842,0.7934346415410765
20111026,0.7734674723872784,0.8015119837898343
20111027,0.7749628940349559,0.80306162668268
20111028,0.7907110352724361,0.8193807666269842
20111031,0.7887535855275953,0.8173523433458941
20111101,0.789256386117931,0.8178733745631046
20111102,0.802698937490567,0.8318033281843261
20111103,0.8043607817489302,0.8335254278663714
20111104,0.8102793130613705,0.8396585542649706
20111107,0.8034574325367246,0.8325893248691825
20111108,0.7987083236276252,0.827668021984631
20111109,0.8073675904720146,0.8366412579569084
20111110,0.7929130191067032,0.8216625903549157
20111111,0.7917951658755404,0.820504205816611
20111114,0.8087219717086002,0.8380447465721348
20111115,0.8091818842654255,0.8385213347144301
20111116,0.7876743928774407,0.816234021150331
20111117,0.7854610386336999,0.8139404147427404
20111118,0.7675007009686119,0.8139404147427404
20111121,0.7683602449150775,0.8139404147427404
20111122,0.7678691801248303,0.8139404147427404
20111123,0.7615483755261003,0.8139404147427404
20111124,0.7622366591007016,0.8139404147427404
20111125,0.7568994063258514,0.8139404147427404
20111128,0.7578211378308218,0.8139404147427404
20111129,0.7687845164749615,0.8139404147427404
20111130,0.7417210578840242,0.8139404147427404
20111201,0.7591241430428942,0.8139404147427404
20111202,0.7493608936298184,0.8139404147427404
20111205,0.7352437336121034,0.8139404147427404
20111206,0.7341175743278969,0.8139404147427404
20111207,0.7372203505585169,0.8139404147427404
20111208,0.7364099954194095,0.8139404147427404
20111209,0.7298863555158227,0.8139404147427404
20111212,0.721861905830193,0.8139404147427404
20111213,0.7033793567890533,0.8139404147427404
20111214,0.6946780102310387,0.8139404147427404
20111215,0.6775942020945751,0.8139404147427404
20111216,0.6932536274221744,0.8139404147427404
20111219,0.6923855883224894,0.8139404147427404
20111220,0.6902587576928183,0.8139404147427404
20111221,0.677851979694459,0.8139404147427404
20111222,0.676133188174916,0.8139404147427404
20111223,0.6814541098990388,0.8139404147427404
20111226,0.6753658352289901,0.8139404147427404
20111227,0.6644546810476833,0.8139404147427404
20111228,0.6642362800845454,0.8139404147427404
20111229,0.6649678762254775,0.8139404147427404
20111230,0.6754524176108923,0.8139404147427403
20120104,0.6614582976955825,0.7970770806708671
20120105,0.6506449280354548,0.7840466460222475
20120106,0.654399636637177,0.7885711824615921
20120109,0.6776898287695998,0.8166365622713995
20120110,0.7015149992208538,0.8453466069952034
20120111,0.6990201856776064,0.8423402818756944
20120112,0.6988830947767759,0.8421750832299126
20120113,0.684326953931951,0.8246344970873729
20120116,0.6685237555523008,0.8055911692258918
20120117,0.7023330504251755,0.846332383223352
20120118,0.6905861556498012,0.832177022821762
20120119,0.702291639881842,0.8462824822770576
20120120,0.7123270050132988,0.8583753981423736
20120130,0.7017089851329674,0.8455803658354166
20120131,0.7025792817012404,0.8466290992935555
20120201,0.6934701670610637,0.8356523430412213
20120202,0.7090494072001194,0.8544257945080346
20120203,0.7161324101732723,0.8629610254544035
20120206,0.7172210527230077,0.8642728723666883
20120207,0.7043195183452253,0.8487261366256086
20120208,0.724085038300527,0.8725441807847042
20120209,0.7255219763078811,0.8742757341660694
20120210,0.7273990949019559,0.8765377183519972
20120213,0.7286304670458181,0.8780215587045463
20120214,0.7267140098060894,0.875712170271148
20120215,0.7353924603251147,0.8861699633452548
20120216,0.7323925192944779,0.8825549444586291
20120217,0.732007546792256,0.882091041051145
20120220,0.7332509855221028,0.8835894220015879
20120221,0.7401886464034348,0.8919495113696428
20120222,0.7513697057106971,0.905423023067189
20120223,0.7538740676414999,0.9084408542799834
20120224,0.7657782848529117,0.9227857929338649
20120227,0.7680127228699295,0.9254783577376468
20120228,0.7683452488996221,0.9258790615732745
20120229,0.759683690772651,0.9154416243380635
20120301,0.7604858658587994,0.9164082693678132
20120302,0.7745881537622221,0.9334019491084722
20120305,0.7710262546245025,0.9291097538540947
20120306,0.7600473072583889,0.9158797931053848
20120307,0.7547082765003342,0.9094461009662612
20120308,0.7648167941633004,0.9094461009662612
20120309,0.7738512800413193,0.9094461009662612
20120312,0.7728455235834137,0.9094461009662612
20120313,0.7806072154983867,0.9094461009662612
20120314,0.7552169721390576,0.9094461009662612
20120315,0.7486723604118543,0.9094461009662612
20120316,0.7618464055399026,0.9094461009662612
20120319,0.7654214663600099,0.9094461009662612
20120320,0.7512959800807302,0.9094461009662612
20120321,0.7527110397008969,0.9094461009662612
20120322,0.7509362811752907,0.9094461009662612
20120323,0.7405877270810006,0.9094461009662612
20120326,0.7409333796305344,0.9094461009662612
20120327,0.7384462406285716,0.9094461009662612
20120328,0.7145187506734939,0.9094461009662612
20120329,0.7043592720494735,0.9094461009662612
20120330,0.706474974471348,0.9094461009662612
20120405,0.7248524503562905,0.9094461009662612
20120406,0.7275009053204525,0.9094461009662612
20120409,0.7200522635178565,0.9094461009662612
20120410,0.7274809762315434,0.9094461009662612
20120411,0.7281539206364631,0.9094461009662612
20120412,0.7428418230388296,0.9094461009662612
20120413,0.7467575553235002,0.9094461009662612
20120416,0.7458804254602511,0.9083778796560297
20120417,0.7361593908335484,0.8965390211462113
20120418,0.7529365781537738,0.9169712852522635
20120419,0.7516234266646694,0.9153720506770917
20120420,0.7599134095121669,0.9254680885731766
20120423,0.753125962462779,0.9172019288127887
20120424,0.7515995734660889,0.9153430008224368
20120425,0.7588335597853668,0.9241529828649493
20120426,0.7590761590632973,0.9244484348035849
20120427,0.756130621235664,0.9208611823231875
20120502,0.771305514211017,0.9393420763571776
20120503,0.7738304167537865,0.942417053980734
20120504,0.7803453453191276,0.9503513244003436
20120507,0.7820872999505768,0.9524727811386625
20120508,0.7801402084272352,0.9501014964003911
20120509,0.7655791590499125,0.9323681778851917
20120510,0.7661942020309631,0.9331172140844984
20120511,0.7609764825267464,0.9267627625959027
20120514,0.756047944094463,0.9207604931461336
20120515,0.7562308891160343,0.9207604931461336
20120516,0.744630376443194,0.9207604931461336
20120517,0.7558890222388754,0.9207604931461336
20120518,0.7442484778725181,0.9207604931461336
20120521,0.7470125041979555,0.9207604931461336
20120522,0.758671423855112,0.9207604931461336
20120523,0.7562377569225119,0.9207604931461336
20120524,0.7499772661291876,0.9207604931461336
20120525,0.743006733074397,0.9207604931461336
20120528,0.7546663930080973,0.9207604931461336
20120529,0.765461350210634,0.9207604931461336
20120530,0.7639124807100165,0.9207604931461336
20120531,0.7617512217117525,0.9207604931461336
20120601,0.7614930809245082,0.9204484676031617
20120604,0.7392169974831059,0.8935224358617496
20120605,0.7389603892753517,0.8935224358617496
20120606,0.7377637366625206,0.8935224358617496
20120607,0.7334884216690328,0.8935224358617496
20120608,0.7287416736285762,0.8935224358617496
20120611,0.7394494268994892,0.8935224358617496
20120612,0.7344036710500323,0.8935224358617496
20120613,0.7465478100546605,0.8935224358617496
20120614,0.7410262731700206,0.8935224358617496
20120615,0.7424958266007159,0.8935224358617496
20120618,0.7471504691906393,0.8935224358617496
20120619,0.7408806902442548,0.8935224358617496
20120620,0.7384675215521066,0.8935224358617496
20120621,0.7273863530224183,0.8935224358617496
20120625,0.7103498612424881,0.8935224358617496
20120626,0.709837405381038,0.8935224358617496
20120627,0.7074688186708827,0.8935224358617496
20120628,0.7003474259666135,0.8935224358617496
20120629,0.7103218901105656,0.8935224358617496
20120702,0.7130275269848275,0.8935224358617496
20120703,0.7140950857536204,0.8935224358617496
20120704,0.7123609889679919,0.8935224358617496
20120705,0.7008504070024807,0.8935224358617496
20120706,0.7134714397426348,0.8935224358617496
20120709,0.6967437721052355,0.8935224358617496
20120710,0.6930507810214411,0.8935224358617496
20120711,0.6990784606120228,0.8935224358617496
20120712,0.7065278447784625,0.8935224358617496
20120713,0.706081582530979,0.8935224358617496
20120716,0.6887882488626489,0.8716383051808331
20120717,0.6930971847552004,0.8770911182692072
20120718,0.6940450015843409,0.8782905485091075
20120719,0.698202181989098,0.8835513201443913
20120720,0.6914171663451161,0.874965111616137
20120723,0.6826058549129184,0.8638146940881619
20120724,0.6860628298578856,0.8638146940881619
20120725,0.6811401226454352,0.8638146940881619
20120726,0.6769036486333492,0.8638146940881619
20120727,0.6763189700166591,0.8638146940881619
20120730,0.6701134796768061,0.8638146940881619
20120731,0.6665814105296222,0.8638146940881619
20120801,0.6750301455001989,0.8638146940881619
20120802,0.6688240038359498,0.8638146940881619
20120803,0.6761205063967551,0.863814694088162
20120806,0.6869270691023447,0.8776212087099734
20120807,0.6891760928061966,0.8804945718225542
20120808,0.6887861502622539,0.8799963794202812
20120809,0.6959805494637666,0.8891879771999764
20120810,0.6929079629507487,0.8852624264236116
20120813,0.6785933253157137,0.8669739790052832
20120814,0.6812650912444204,0.8703874395445595
20120815,0.6737859295874166,0.8608320279313086
20120816,0.6699779035965113,0.8559668762678221
20120817,0.6686179822611539,0.8542294344639251
20120820,0.6661937826687582,0.8542294344639251
20120821,0.6710947519024211,0.8542294344639251
20120822,0.6656592841890587,0.8542294344639251
20120823,0.6681864025448345,0.8542294344639251
20120824,0.6592938659451943,0.8542294344639251
20120827,0.6448732678361315,0.8542294344639251
20120828,0.6479257355527652,0.8542294344639251
