date,nav_buyhold,nav_macd_cash
20130701,1.0,1.0
20130702,1.0039078977265545,1.0
20130703,0.9956969145886474,0.9918209796371742
20130704,1.0038896872972307,0.9918209796371742
20130705,1.0060819770411462,0.993986913792064
20130708,0.977506908845569,0.9657553735246869
20130709,0.9770699402102045,0.9657553735246869
20130710,1.0048002118586816,0.9657553735246869
20130711,1.0511558077665455,0.965755373524687
20130712,1.0279642625124132,0.9444480094935561
20130715,1.042378668015603,0.9576913264861604
20130716,1.047137062957672,0.962063128887576
20130717,1.0313113294347491,0.9475231462543573
20130718,1.0143582373086057,0.9319473964961271
20130719,0.9895709263799745,0.9091739136806571
20130722,0.9948536292975991,0.9091739136806571
20130723,1.023602750077396,0.9091739136806571
20130724,1.0160530500709224,0.9091739136806571
20130725,1.0108643137764373,0.9091739136806571
20130726,1.0046786566801111,0.9091739136806571
20130729,0.982969874861138,0.9091739136806571
20130730,0.9890234957063453,0.9091739136806571
20130731,0.9906567922501579,0.9091739136806571
20130801,1.0142939069742147,0.9091739136806571
20130802,1.0151436805656617,0.9091739136806571
20130805,1.0291688881217886,0.909173913680657
20130806,1.0360774628040788,0.9152769896231447
20130807,1.0301887751422751,0.9100748879372925
20130808,1.0284455583600347,0.9085349198692763
20130809,1.0326057692967203,0.9122100749411967
20130812,1.0627643383803096,0.9388523341478223
20130813,1.0655898805661914,0.9413484349113191
20130814,1.0610698402745102,0.9373554044481832
20130815,1.0486379662370735,0.9263730130220018
20130816,1.0407557355159147,0.919409803546861
20130819,1.0530722443217624,0.9302902806416657
20130820,1.0444976699284192,0.9227154506508671
20130821,1.0427386544857868,0.9211615259523452
20130822,1.0406269065016287,0.9192959952298142
20130823,1.032938820953217,0.9192959952298142
20130826,1.0549211061924364,0.9192959952298142
20130827,1.0572907531864806,0.9192959952298142
20130828,1.0514897678767268,0.9192959952298142
20130829,1.0470799877179984,0.9192959952298142
20130830,1.0450839294787149,0.9192959952298142
20130902,1.0479815610019065,0.9192959952298142
20130903,1.0634006694974825,0.9192959952298142
20130904,1.0616746128507635,0.9192959952298142
20130905,1.057617658749815,0.9157831094428792
20130906,1.0648566994319588,0.9157831094428792
20130909,1.1022558057870568,0.9479465638555966
20130910,1.117731233603829,0.9612555240317053
20130911,1.1213331191074163,0.9643531670367144
20130912,1.1324188144291851,0.973886931098603
20130913,1.1240308974500424,0.9666732724936417
20130916,1.1192745678979046,0.9625828007248907
20130917,1.0962026738637172,0.9427408343169826
20130918,1.0985369173868715,0.9447482976620238
20130923,1.1164921867979716,0.9601899363923369
20130924,1.1036564425415596,0.9491511198140864
20130925,1.0969391689268615,0.9433742244617556
20130926,1.0767951630370136,0.9433742244617556
20130927,1.0815409681239014,0.9433742244617556
20130930,1.0878844174354716,0.9433742244617556
20131008,1.1026760140439449,0.9433742244617556
20131009,1.1079832681546011,0.9433742244617556
20131010,1.0970164823845798,0.9433742244617556
20131011,1.1147054052654841,0.9433742244617556
20131014,1.1165181849926655,0.9433742244617556
20131015,1.1142401911071045,0.9433742244617556
20131016,1.0933934977269575,0.9433742244617556
20131017,1.0897538200128742,0.9433742244617556
20131018,1.095490762032327,0.9433742244617556
20131021,1.1159229378060396,0.9433742244617556
20131022,1.104430730233974,0.9433742244617556
20131023,1.0920496133256234,0.9433742244617556
20131024,1.0839222172918666,0.9433742244617556
20131025,1.0694860602335208,0.9433742244617556
20131028,1.0683013164587465,0.9433742244617556
20131029,1.0710467163217263,0.9433742244617556
20131030,1.0870304018290184,0.9433742244617556
20131031,1.0717814839135509,0.9433742244617556
20131101,1.0768489586425425,0.9433742244617556
20131104,1.0748058700342387,0.9433742244617556
20131105,1.0762940968370491,0.9433742244617556
20131106,1.062649511090081,0.9433742244617556
20131107,1.0567642699661504,0.9433742244617556
20131108,1.0420337438419764,0.9433742244617556
20131111,1.0456121697003193,0.9433742244617556
20131112,1.0564898574606592,0.9433742244617556
20131113,1.0330562848712899,0.9433742244617556
20131114,1.0404457041908668,0.9433742244617556
20131115,1.061310905738965,0.9433742244617556
20131118,1.0965942648809464,0.9433742244617556
20131119,1.0890278251615813,0.9368649945389019
20131120,1.0947470185624695,0.9417850819512645
20131121,1.088029025825577,0.9360057509889658
20131122,1.0825905958293465,0.9313271977224662
20131125,1.078368493126089,0.9276950221851303
20131126,1.0778123061230085,0.9272165476029713
20131127,1.09002238915135,0.9377205945202018
20131128,1.101322151869495,0.9474415143099739
20131129,1.1010488536806888,0.9472064023135239
20131202,1.0919407828837484,0.9393709434755743
20131203,1.1027648933172318,0.9486826708050842
20131204,1.117360594879522,0.9612390091726714
20131205,1.114219667596616,0.9585369433909177
20131206,1.1070285548212344,0.9523505984001118
20131209,1.1063809909176205,0.9517935144220852
20131210,1.1074781887081986,0.9527374078454928
20131211,1.0891602537370735,0.936978919724089
20131212,1.0879111093275153,0.9359043102022749
20131213,1.0863784976023776,0.9359043102022749
20131216,1.0688931162160933,0.9359043102022749
