date,nav_hold,nav_switch_A,nav_switch_B
20150512,2254824.3006480993,1630371.5655216963,1832715.3346130888
20150513,2243521.923201242,1622199.2769727155,1823528.7915824468
20150514,2244934.720382099,1623220.813041338,1824677.1094612773
20150515,2182771.6444243817,1578273.2260219427,1774151.1227927457
20150518,2144626.1205412373,1550691.752169132,1743146.5400643286
20150519,2202550.8049563826,1592574.7309826594,1790227.5730963692
20150520,2223742.762669241,1607897.7720119988,1807452.3412788233
20150521,2230806.7485735267,1613005.4523551115,1813193.9306729743
20150522,2298621.0132546728,1662039.1836489975,1868313.1888568269
20150525,2345243.320222961,1695749.873913544,1906207.6788582255
20150526,2348068.914584675,1697792.946050789,1908504.3146158857
20150527,2328289.754052674,1683491.4410900723,1892427.864312262
20150528,2189835.630328668,1583380.9063650558,1779892.712186897
20150529,2164405.2810732382,1564993.2571298487,1759222.9903679523
20150601,2246347.517562956,1624242.3491099605,1825825.4273401073
20150602,2227981.154211812,1610962.3802178665,1810897.2949153138
20150603,2236457.937296956,1617091.5966296024,1817787.2021882955
20150604,2312748.985063245,1672254.5443352237,1879796.3676451293
20150605,2302859.4047972444,1665103.7918548652,1871758.1424933174
20150608,2442726.3257021075,1766235.862648504,1985441.6124975127
20150609,2398929.6130955345,1734568.2445212032,1949843.758253775
20150610,2356545.697669818,1703922.1624625248,1915394.2218888674
20150611,2328289.754052674,1683491.4410900723,1892427.864312262
20150612,2332528.145595246,1686556.0492959404,1895872.817948753
20150615,2249173.1119246706,1626285.421247206,1828122.0630977678
20150616,2209614.7908606688,1597682.4113257725,1795969.1624905206
20150617,2222329.9654883835,1606876.235943376,1806304.0233999928
20150618,2172882.0641583814,1571122.4735415846,1766112.897640934
20150619,2066922.275594091,1494507.2683948881,1679989.0567286648
20150623,2112131.7853815216,1527196.4225908117,1716735.2288512327
20150624,2136149.337456094,1544562.5357573966,1736256.6327913473
20150625,2100829.407934664,1519024.134041831,1707548.6858205907
20150626,1945421.7180403713,1406655.1664933432,1581233.7191492626
20150629,1915752.9772423701,1385202.9090522681,1557119.0436938272
20150630,2054207.1009663763,1485313.4437772846,1669654.1958191923
20150701,1966613.6757532295,1421978.2075226824,1598458.4873317166
20150702,1942596.123678657,1404612.094356098,1578937.0833916022
20150703,1846525.915380367,1335147.64168976,1500851.4676311447
20150706,1960962.4870298007,1417892.063248192,1593865.2158163956
20150707,2069747.8699558056,1496550.3405321336,1682285.6924863255
20150708,1863479.4815506532,1347406.0745132314,1514631.2821771076
20150709,2014648.7799023744,1456710.4338558514,1637501.2952119452
20150710,2099416.610753807,1518002.5979732084,1706400.3679417607
20150713,2040079.129157804,1475098.0830910585,1658171.0170308899
20150714,1959549.6898489434,1447971.3317176902,1627677.591929784
20150715,1918578.5716040847,1447971.3317176902,1627677.591929784
20150716,1921404.1659657988,1447971.3317176902,1627677.591929784
20150717,1952485.7039446572,1447971.3317176902,1627677.591929784
20150720,1921404.1659657988,1447971.3317176902,1627677.591929784
20150721,1917165.7744232274,1447971.3317176902,1627677.591929784
20150722,1910101.7885189413,1447971.3317176902,1627677.591929784
20150723,1931293.7462317995,1447971.3317176902,1627677.591929784
20150724,1890322.6279869408,1447971.3317176902,1627677.591929784
20150727,1757519.6929863628,1447971.3317176902,1627677.591929784
20150728,1782950.0422417927,1447971.3317176902,1627677.591929784
20150729,1780124.4478800786,1447971.3317176902,1627677.591929784
20150730,1732089.3437309335,1447971.3317176902,1627677.591929784
20150731,1746217.3155395053,1447971.3317176902,1627677.591929784
20150803,1811205.985858937,1447971.3317176902,1627677.591929784
20150804,1816857.1745823657,1447971.3317176902,1627677.591929784
20150805,1778711.650699221,1447971.3317176902,1627677.591929784
20150806,1770234.8676140779,1447971.3317176902,1627677.591929784
20150807,1781537.2450609354,1447971.3317176902,1627677.591929784
20150810,1825333.957667509,1447971.3317176902,1627677.591929784
20150811,1814031.580220651,1447971.3317176902,1627677.591929784
20150812,1775886.056337507,1447971.3317176902,1627677.591929784
20150813,1775886.056337507,1447971.3317176902,1627677.591929784
20150814,1785775.6366035072,1447971.3317176902,1627677.591929784
20150817,1771647.6647949351,1447971.3317176902,1627677.591929784
20150818,1733502.1409117905,1447971.3317176902,1627677.591929784
20150819,1727850.9521883617,1447971.3317176902,1627677.591929784
20150820,1702420.6029329323,1447971.3317176902,1627677.591929784
20150821,1624716.7579857858,1447971.3317176902,1627677.591929784
20150824,1462245.0821872072,1447971.3317176902,1627677.591929784
20150825,1336506.1330909163,1447971.3317176902,1627677.591929784
20150826,1400082.0062294903,1447971.3317176902,1627677.591929784
20150827,1525820.9553257816,1447971.3317176902,1627677.591929784
20150828,1530059.3468683532,1447971.3317176902,1627677.591929784
20150831,1563966.479208926,1447971.3317176902,1627677.591929784
20150901,1634606.3382517863,1447971.3317176902,1627677.591929784
20150902,1672751.862134931,1447971.3317176902,1627677.591929784
20150907,1538536.1299534966,1447971.3317176902,1627677.591929784
20150908,1554076.8989429255,1447971.3317176902,1627677.591929784
20150909,1568204.8707514976,1447971.3317176902,1627677.591929784
20150910,1561140.884847212,1447971.3317176902,1627677.591929784
20150911,1548425.7102194969,1447971.3317176902,1627677.591929784
20150914,1535710.5355917818,1447971.3317176902,1627677.591929784
20150915,1493326.6201660659,1447971.3317176902,1627677.591929784
20150916,1539948.9271343537,1447971.3317176902,1627677.591929784
20150917,1521582.5637832098,1447971.3317176902,1627677.591929784
20150918,1527233.7525066386,1447971.3317176902,1627677.591929784
20150921,1528646.5496874962,1447971.3317176902,1627677.591929784
20150922,1548425.7102194969,1447971.3317176902,1627677.591929784
20150923,1511692.9835172093,1447971.3317176902,1627677.591929784
20150924,1513105.7806980668,1447971.3317176902,1627677.591929784
20150925,1490501.0258043515,1447971.3317176902,1627677.591929784
20150928,1487675.431442637,1447971.3317176902,1627677.591929784
20150929,1466483.473729779,1447971.3317176902,1627677.591929784
20150930,1482024.2427192081,1447971.3317176902,1627677.591929784
20151008,1511692.9835172093,1447971.3317176902,1627677.591929784
20151009,1539948.9271343537,1447971.3317176902,1627677.591929784
20151012,1586571.2341026415,1447971.3317176902,1627677.591929784
20151013,1572443.2622940694,1447971.3317176902,1615404.0970328513
20151014,1551251.3045812112,1447971.3317176902,1593633.1523289045
20151015,1578094.4510174983,1447971.3317176902,1621209.6822872371
20151016,1586571.2341026415,1447971.3317176902,1629918.0601688158
20151019,1590809.6256452128,1447971.3317176902,1634272.249109605
20151020,1599286.4087303563,1447971.3317176902,1642980.626991184
20151021,1585158.4369217842,1447971.3317176902,1628466.6638552195
20151022,1600699.2059112133,1447971.3317176902,1644432.0233047802
20151023,1620478.3664432142,1447971.3317176902,1664751.5716951306
20151026,1627542.3523475002,1447971.3317176902,1672008.5532631127
20151027,1621891.1636240715,1447971.3317176902,1666202.968008727
20151028,1592222.42282607,1447971.3317176902,1635723.6454232016
20151029,1592222.42282607,1447971.3317176902,1635723.6454232016
20151030,1604937.597453785,1447971.3317176902,1648786.2122455696
20151102,1573856.0594749264,1447971.3317176902,1616855.4933464478
20151103,1561140.884847212,1447971.3317176902,1603792.9265240799
20151104,1651559.9044220727,1447971.3317176902,1696682.2905942525
20151105,1705246.1972946466,1447971.3317176902,1751835.3505109178
20151106,1750455.7070820772,1447971.3317176902,1798280.0325460043
20151109,1828159.5520292234,1447971.3317176902,1878106.829793809
20151110,1801316.4055929368,1440442.186727766,1850530.2998354768
20151111,1773060.4619757924,1417847.015171252,1821502.3735635474
20151112,1751868.5042629344,1400900.6365038666,1799731.4288596008
20151113,1729263.749369219,1382824.4992586554,1776509.0878420575
20151116,1743391.7211777912,1394122.0850369122,1791023.0509780222
20151117,1765996.4760715063,1412198.2222821233,1814245.391995565
20151118,1754694.0986246488,1403160.1536595179,1802634.2214867936
20151119,1765996.4760715063,1412198.2222821233,1814245.391995565
20151120,1773060.4619757924,1417847.015171252,1821502.3735635474
20151123,1758932.4901672204,1406549.4293929948,1806988.410427583
20151124,1734914.9380926478,1387343.533569958,1782314.6730964433
20151125,1740566.1268160767,1391862.5678812608,1788120.258350829
20151126,1727850.9521883617,1381694.7406808294,1775057.691528461
20151127,1657211.0931455018,1325206.8117895448,1702487.8758486386
20151130,1658623.8903263588,1326336.5703673703,1703939.2721622349
20151201,1660036.687507216,1327466.328945196,1705390.6684758312
20151202,1767409.2732523635,1413327.9808599493,1815696.7883091618
20151203,1758932.4901672204,1406549.4293929948,1806988.410427583
20151204,1712310.1831989323,1369267.3963247465,1759092.3320788997
20151207,1716548.5747415042,1372656.672058224,1763446.5210196893
20151208,1689705.4283052175,1351191.259079536,1735869.991061357
20151209,1693943.8198477891,1354580.534813013,1740224.1800021462
20151210,1689705.4283052175,1351191.259079536,1735869.991061357
20151211,1671339.0649540736,1336504.3975678016,1717001.838984603
20151214,1705246.1972946466,1363618.6034356183,1751835.3505109178
20151215,1684054.2395817884,1346672.2247682328,1730064.4058069708
20151216,1679815.8480392168,1343282.9490347558,1725710.2168661817
20151217,1705246.1972946466,1363618.6034356183,1751835.3505109178
20151218,1727850.9521883617,1381694.7406808294,1775057.691528461
20151221,1767409.2732523635,1413327.9808599493,1815696.7883091618
20151222,1756106.895805506,1404289.9122373436,1804085.61780039
20151223,1763170.8817097922,1409938.705126472,1811342.5993683725
20151224,1743391.7211777912,1394122.0850369122,1791023.0509780222
20151225,1753281.3014437915,1402030.3950816921,1801182.825173197
20151228,1692531.0226669319,1353450.7762351872,1738772.7836885497
20151229,1708071.7916563607,1365878.1205912696,1754738.1431381104
20151230,1709484.588837218,1367007.8791690953,1756189.539451707
20151231,1693943.8198477891,1354580.534813013,1740224.1800021462
20160104,1600699.2059112133,1280016.4686765166,1644432.0233047802
20160105,1610588.7861772138,1287924.7787212965,1654591.7974999554
20160106,1628955.1495283574,1302611.6402330305,1673459.9495767092
20160107,1545600.1158577823,1235955.8841413145,1587827.5670745187
20160108,1571030.465113212,1256291.5385421768,1613952.7007192546
20160111,1520169.7666023527,1215620.2297404518,1561702.4334297825
20160112,1527233.7525066386,1221269.0226295805,1568959.4149977649
20160113,1513105.7806980668,1209971.4368513233,1554445.4518618004
20160114,1521582.5637832098,1216749.9883182775,1563153.8297433788
20160115,1477785.8511766365,1181727.472405681,1518160.544021889
20160118,1470721.8652723506,1176078.6795165525,1510903.5624539068
20160119,1513105.7806980668,1209971.4368513233,1554445.4518618004
20160120,1489088.228623494,1190765.5410282863,1529771.7145306603
20160121,1458006.6906446356,1165910.852316121,1497840.9956315386
20160122,1469309.0680914933,1174948.9209387267,1509452.1661403105
20160125,1465070.6765489215,1171559.6452052495,1505097.9771995207
20160126,1394430.8175060614,1163813.1455106342,1495146.0801121986
20160127,1395843.614686919,1163813.1455106342,1495146.0801121986
20160128,1369000.4682506316,1163813.1455106342,1495146.0801121986
20160129,1412797.1808572053,1163813.1455106342,1495146.0801121986
20160201,1384541.2372400612,1163813.1455106342,1495146.0801121986
20160202,1405733.194952919,1163813.1455106342,1495146.0801121986
20160203,1391605.223144347,1163813.1455106342,1495146.0801121986
20160204,1405733.194952919,1163813.1455106342,1495146.0801121986
20160205,1401494.8034103476,1163813.1455106342,1495146.0801121986
20160215,1383128.4400592037,1163813.1455106342,1495146.0801121986
20160216,1414209.9780380623,1163813.1455106342,1495146.0801121986
20160217,1433989.1385700633,1163813.1455106342,1495146.0801121986
20160218,1425512.3554849199,1163813.1455106342,1495146.0801121986
20160219,1418448.3695806337,1163813.1455106342,1495146.0801121986
20160222,1453768.299102064,1163813.1455106342,1495146.0801121986
20160223,1429750.7470274915,1163813.1455106342,1495146.0801121986
20160224,1433989.1385700633,1163813.1455106342,1495146.0801121986
20160225,1366174.8738889173,1163813.1455106342,1495146.0801121986
20160226,1383128.4400592037,1163813.1455106342,1495146.0801121986
20160229,1350634.1048994882,1163813.1455106342,1495146.0801121986
