month,long,longshort,benchmark
2017-12,0.9055762038859398,0.9951939384331631,1.04611668656358
2018-01,0.9663643521437192,1.1097772032630637,0.9913565309790814
2018-02,0.9716996093093035,1.112928630158608,0.9544872273781686
2018-03,0.8693493497047883,1.066765924538853,0.9225534996593826
2018-04,0.8228793170625093,1.0657542125939177,0.9320470364005518
2018-05,0.7259878124507608,1.0175099463097255,0.8678757115362352
2018-06,0.6503814506642736,1.0001387358363867,0.8958102484070624
2018-07,0.5236411193235327,0.8732781435810956,0.8664769747225578
2018-08,0.5340499183298744,0.868548875777768,0.8970061440421515
2018-09,0.4729242082848942,0.8626988742789424,0.8596432582563488
2018-10,0.4953314458129813,0.9054612923415439,0.8584679108662097
2018-11,0.43000010828099755,0.8712110302777387,0.7925755831333559
2018-12,0.3658836233250962,0.8593985818814063,0.8545230027107452
2019-01,0.5076007828302076,1.0491871592794617,0.965561411264926
2019-02,0.5551142686877758,1.0367725798244956,0.9971381643586331
2019-03,0.525389088692276,1.062668048631554,0.981903052417661
2019-04,0.4825903499455963,1.0281999167233753,0.9672922278655857
2019-05,0.4468493443395435,1.016838056313944,1.0188457937691933
2019-06,0.42029025652935853,1.0247453510247906,0.9928420564795938
2019-07,0.400634938813267,0.93608051015372,0.9918284279778065
2019-08,0.38651784618112733,0.9841347432476271,0.983119310428154
2019-09,0.3507162579938076,0.9415184163625214,0.995690558841493
2019-10,0.35433713105493286,1.0283767480918078,0.9645237109699156
2019-11,0.37615379109420294,1.02676412475387,1.030028649816855
2019-12,0.3576541001379007,0.9219801555385215,0.9932307032961457
2020-01,0.36137235233086334,0.7321028110678763,1.0610080835013171
2020-02,0.30396133856362084,0.7710276828117307,0.9610223949422697
2020-03,0.3245113000322159,0.8366839402047789,1.0231283695265605
2020-04,0.2910865097331649,0.7494166596502198,1.0051336224874574
2020-05,0.30059424498861326,0.8191015039690334,1.053886020061257
2020-06,0.3004012960718766,0.7638454782984215,1.1648530471766578
2020-07,0.3119729283501456,0.8921153778056924,1.175815892786494
2020-08,0.2829187460449486,0.9204967465234506,1.1139603599508558
2020-09,0.250921008539316,0.8885636837600899,1.1173377401940834
2020-10,0.26480708396336844,0.9435596486227489,1.1740043853588686
2020-11,0.2639464202810979,0.9157401136390352,1.2074120512661537
2020-12,0.23559059853562006,0.9435373024547823,1.2267221657115328
2021-01,0.25140699948709544,1.0058189009732115,1.208406748790237
2021-02,0.23583166601058297,0.9116546588543671,1.1258011904419447
2021-03,0.2605732047193631,1.0115577272507181,1.128601432059449
2021-04,0.2908168798037197,0.9970622805148848,1.1889091455022571
2021-05,0.30629090164054146,0.9983691247995847,1.1627260251314122
2021-06,0.2965689484913324,0.8658384859838179,1.0696809154531344
2021-07,0.27891241202837497,0.6899191178086423,1.041901957693449
2021-08,0.269375566517076,0.71603818966143,1.0412437747598795
2021-09,0.2658977924045483,0.7384803715796431,1.0367723289243551
2021-10,0.2654231411250313,0.6199745698776741,1.0243372343566008
2021-11,0.2656583021450623,0.7089106810709263,1.0447489658148432
2021-12,0.25491627590969895,0.7050297909194957,1.0244825878641797
