month,year,long_ret,short_ret,longshort_ret,bench_ret,ic,ic_signed,long_cost,short_cost,N_long,N_short
2017-12,2017,0.04030865770891552,-0.05561070362693272,0.09591936133584825,0.04611668656357997,0.199197896913552,0.199197896913552,0.004200983482030431,0.003971830635639434,10,10
2018-01,2018,0.02288820457210378,0.011968072043512327,0.010920132528591453,-0.052346125712210874,0.025635938030612468,0.025635938030612468,0.004176819775907791,0.004112882738961603,10,10
2018-02,2018,-0.0647450274724915,0.16895411880810932,-0.23369914628060082,-0.03719076078966261,-0.310608646613653,-0.310608646613653,0.0040588210958013935,0.00441956970765088,10,10
2018-03,2018,-0.08132190811537306,-0.09657581032079637,0.015253902205423317,-0.03345642225774257,0.10161822879616958,0.10161822879616958,0.004121264973609305,0.0038818758580479932,10,10
2018-04,2018,-0.0006616126858856832,-0.06908550802334663,0.06842389533746095,0.010290499948972373,0.21197647293802657,0.21197647293802657,0.004235560885170789,0.0039481928869548625,10,9
2018-05,2018,-0.02287293782139345,-0.16225834057647995,0.13938540275508648,-0.06884987812647103,0.35483219576995656,0.35483219576995656,0.004194504060056949,0.0037106694350061437,10,10
2018-06,2018,-0.0023750827070357435,-0.0198121802848379,0.017437097577802155,0.032187255040678604,-0.11011873606685646,-0.11011873606685646,0.004155104877030257,0.0039942063275491884,10,10
2018-07,2018,-0.06998057346943445,-0.038361233524810356,-0.0316193399446241,-0.03274496327393586,-0.024104879519198794,-0.024104879519198794,0.004070398170923937,0.003947116412987489,10,10
2018-08,2018,-0.023804255317831646,0.04438084141229283,-0.06818509673012448,0.03523367638172855,-0.05352947636721359,-0.05352947636721359,0.004122732664226524,0.004109528104799601,10,10
2018-09,2018,-0.1704070474542189,-0.0741667436397373,-0.09624030381448159,-0.04165287610788874,-0.045770822649126075,-0.045770822649126075,0.0038688827300070055,0.0038718293522406752,10,10
2018-10,2018,0.02495468221124078,0.1259384384692677,-0.10098375625802691,-0.0013672501690098799,-0.2811258954632774,-0.2811258954632774,0.004223401113393276,0.004273315829381726,10,10
2018-11,2018,-0.10547819435737912,-0.061928708249179086,-0.04354948610820004,-0.07675572598440789,0.13547633975611306,0.13547633975611306,0.003938566818983614,0.003903627092293921,10,10
2018-12,2018,0.03737736235778495,-0.1168816052171311,0.15425896757491606,0.0781596366273201,0.3505308389754773,0.3505308389754773,0.004221876354215052,0.003784141347599686,10,10
2019-01,2019,0.2604042160385134,0.27399478009792194,-0.01359056405940856,0.12994197722231132,-0.44321215480754317,-0.44321215480754317,0.004588905382782565,0.004567424642155474,10,10
